gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,1,3584,3072,56,16,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_nt,,,flydsl_moe2_layout_afp4_wfp4_bf16_t16x256x128_atomic_sbm16,,,,,,,,
gfx950,256,2,3584,3072,56,16,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_nt,,,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,,,,,,,,
gfx950,256,3,3584,3072,56,16,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_nt,,,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_sbm16,,,,,,,,
gfx950,256,4,3584,3072,56,16,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_nt,,,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_persist_nt_sbm16,,,,,,,,
gfx950,256,8,3584,3072,56,16,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_nt,,,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_persist_sbm32,,,,,,,,
gfx950,256,16,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,,,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x128_atomic_persist_nt_sbm32,,,0,0,0,0,0,
gfx950,256,32,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,,,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x128_atomic_persist_nt_sbm32,,,0,0,0,0,0,
gfx950,256,64,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,,,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x128_atomic_persist_nt_sbm32,,,0,0,0,0,0,
gfx950,256,128,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,,,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x128_atomic_persist_nt_sbm32,,,0,0,0,0,0,
gfx950,256,256,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,,,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x128_atomic_persist_nt_sbm32,,,0,0,0,0,0,
gfx950,256,512,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0,,,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_atomic_nt_sbm64,,,0,0,0,0,0,
gfx950,256,1024,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0,,,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_atomic_persist_sbm64,,,0,0,0,0,0,
gfx950,256,2048,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,,,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_atomic_nt_sbm32,,,0,0,0,0,0,
gfx950,256,4096,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0,,,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_atomic_persist_sbm64,,,0,0,0,0,0,
gfx950,256,8192,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0,,,flydsl_moe2_layout_afp4_wfp4_bf16_t128x256x256_atomic_nt_sbm128,,,0,0,0,0,0,
gfx950,256,16384,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0,,,flydsl_moe2_layout_afp4_wfp4_bf16_t128x256x256_atomic_nt_sbm128,,,0,0,0,0,0,
gfx950,256,32768,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0,,,flydsl_moe2_layout_afp4_wfp4_bf16_t128x256x256_atomic_nt_sbm128,,,0,0,0,0,0,
gfx950,256,131072,3584,3072,56,15,ActivationType.Situv2,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0,,,flydsl_moe2_layout_afp4_wfp4_bf16_t128x256x256_atomic_nt_sbm128,,,0,0,0,0,0,
