"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
3,6824,"v_sub_nc_u32_e32 v5, s34, v3",31,31,0,0,""
3,6828,"v_add_nc_u32_e32 v4, 1, v2",31,31,0,0,""
3,6832,"v_cmp_le_u32_e32 vcc_lo, s17, v5",31,31,0,0,""
3,6836,"v_subrev_nc_u32_e32 v3, s17, v5",31,31,0,0,""
3,6840,"s_nop 0",31,93,62,0,""
3,6844,"v_cndmask_b32_e32 v2, v2, v4, vcc_lo",31,31,0,0,""
3,6848,"v_cndmask_b32_e32 v5, v5, v3, vcc_lo",31,31,0,0,""
3,6852,"v_add_nc_u32_e32 v3, 1, v2",31,31,0,0,""
3,6856,"v_cmp_le_u32_e32 vcc_lo, s17, v5",31,31,0,0,""
3,6860,"s_nop 1",31,124,93,0,""
3,6864,"v_cndmask_b32_e32 v5, v2, v3, vcc_lo",31,31,0,0,""
3,6868,"s_nop 3",31,186,155,0,""
3,6872,"v_readfirstlane_b32 s81, v5",31,31,0,0,""
3,6876,"s_nop 3",31,186,155,0,""
3,6880,"s_mul_i32 s28, s18, 0x100",31,62,0,1059,""
3,6888,"s_mul_i32 s31, s18, 0x100",31,62,0,0,""
3,6896,"v_cvt_f32_u32_e32 v2, s17",31,31,0,0,""
3,6900,"s_sub_co_i32 s36, 0, s17",31,31,0,124,""
3,6904,"v_rcp_iflag_f32_e32 v2, v2",31,62,0,0,""
3,6908,"s_nop 0",31,62,31,0,""
3,6912,"v_mul_f32_e32 v2, 0x4f7ffffe, v2",31,31,0,0,""
3,6920,"v_cvt_u32_f32_e32 v2, v2",31,31,0,0,""
3,6924,"v_mul_lo_u32 v3, s36, v2",31,124,0,0,""
3,6932,"v_mul_hi_u32 v3, v2, v3",31,124,0,0,""
3,6940,"v_add_nc_u32_e32 v2, v2, v3",31,31,0,0,""
3,6944,"v_mul_hi_u32 v2, s18, v2",31,124,0,0,""
3,6952,"v_mul_lo_u32 v3, v2, s17",31,124,0,0,""
3,6960,"v_sub_nc_u32_e32 v5, s18, v3",31,31,0,0,""
3,6964,"v_add_nc_u32_e32 v4, 1, v2",31,31,0,0,""
3,6968,"v_cmp_le_u32_e32 vcc_lo, s17, v5",31,31,0,0,""
3,6972,"v_subrev_nc_u32_e32 v3, s17, v5",31,31,0,0,""
3,6976,"s_nop 0",31,93,62,0,""
3,6980,"v_cndmask_b32_e32 v2, v2, v4, vcc_lo",31,31,0,0,""
3,6984,"v_cndmask_b32_e32 v5, v5, v3, vcc_lo",31,31,0,0,""
3,6988,"v_add_nc_u32_e32 v3, 1, v2",31,31,0,0,""
3,6992,"v_cmp_le_u32_e32 vcc_lo, s17, v5",31,31,0,0,""
3,6996,"s_nop 1",31,124,93,0,""
3,7000,"v_cndmask_b32_e32 v5, v2, v3, vcc_lo",31,31,0,0,""
3,7004,"s_nop 3",31,186,155,0,""
3,7008,"v_readfirstlane_b32 s30, v5",31,31,0,0,""
3,7012,"s_nop 3",31,186,155,0,""
3,7016,"s_mul_i32 s29, s30, 0x100",31,62,0,1271,""
3,7024,"s_mul_i32 s30, s30, 0x100",31,62,0,0,""
3,7032,"s_wait_kmcnt 0x0",31,238,207,0,""
3,7036,"s_sub_co_i32 s24, s13, s12",31,31,0,0,""
3,7040,"s_sub_co_i32 s25, s15, s14",31,31,0,2551,""
3,7044,"s_mov_b32 s26, s12",31,31,0,0,""
3,7048,"s_mov_b32 s27, s14",31,31,0,0,""
3,7052,"s_add_co_u32 s36, s24, 0x7f",31,31,0,0,""
3,7060,"s_lshr_b32 s36, s36, 7",31,31,0,0,""
3,7064,"s_bitcmp1_b32 s19, 1",31,31,0,0,""
3,7068,"s_cbranch_scc0 2",31,31,0,279,""
3,7080,"s_cmp_ge_u32 s33, s36",31,31,0,248,""
3,7084,"s_cbranch_scc0 1",31,31,0,248,""
3,7092,"s_mov_b32 s94, 0",31,31,0,248,""
3,7096,"s_mov_b32 s5, s33",31,31,0,0,""
3,7100,"s_bitcmp1_b32 s19, 1",31,31,0,0,""
3,7108,"v_mov_b32_e32 v248, 0",31,31,0,0,""
3,7112,"v_writelane_b32 v248, s96, 0",31,31,0,0,""
3,7120,"v_writelane_b32 v248, s97, 1",31,31,0,0,""
3,7128,"v_writelane_b32 v248, s6, 2",31,31,0,0,""
3,7136,"v_writelane_b32 v248, s7, 3",31,31,0,0,""
3,7144,"v_writelane_b32 v248, s8, 4",31,31,0,0,""
3,7152,"v_writelane_b32 v248, s9, 5",31,31,0,0,""
3,7160,"v_writelane_b32 v248, s2, 6",31,31,0,0,""
3,7168,"s_cbranch_scc0 11",31,31,0,1091,""
3,7216,"s_nop 0",31,279,248,0,""
3,7224,"s_cmp_eq_u32 s32, 0",31,31,0,31,""
3,7228,"s_mov_b32 s80, 0x3fb8aa3b",31,31,0,0,""
3,7236,"s_mov_b32 s44, 0x76543210",31,31,0,0,""
3,7244,"s_mov_b32 s45, 0xfedcba98",31,31,0,0,""
3,7252,"s_mov_b32 s46, 0xc0c0004",31,31,0,0,""
3,7260,"s_mov_b32 s47, 0x1000504",31,31,0,0,""
3,7268,"s_mov_b32 s48, 0xffff0000",31,31,0,0,""
3,7276,"v_mov_b32_e32 v31, s80",31,31,0,0,""
3,7280,"v_mov_b32_e32 v30, s16",31,31,0,0,""
3,7284,"s_cbranch_scc0 32",31,31,0,186,""
3,7416,"s_nop 0",31,279,248,0,""
3,7424,"s_mul_hi_u32 s37, s26, s28",31,62,0,31,""
3,7428,"s_mul_i32 s36, s26, s28",31,62,0,0,""
3,7432,"s_add_co_u32 s96, s36, s96",31,31,0,0,""
3,7436,"s_add_co_ci_u32 s97, s37, s97",31,31,0,0,""
3,7440,"s_mov_b32 s38, 0x100",31,31,0,0,""
3,7448,"s_mul_hi_u32 s37, s34, s38",31,62,0,0,""
3,7452,"s_mul_i32 s36, s34, s38",31,62,0,0,""
3,7456,"s_add_co_u32 s96, s36, s96",31,62,31,0,""
3,7460,"s_add_co_ci_u32 s97, s37, s97",31,62,31,0,""
3,7464,"s_mul_i32 s38, s28, 0x80",31,93,31,0,""
3,7472,"s_mul_hi_u32 s37, s33, s38",31,93,31,0,""
3,7476,"s_mul_i32 s36, s33, s38",31,62,0,0,""
3,7480,"s_add_co_u32 s96, s36, s96",31,93,62,0,""
3,7484,"s_add_co_ci_u32 s97, s37, s97",31,62,31,0,""
3,7488,"s_mul_i32 s38, s32, 32",31,93,31,0,""
3,7492,"s_mul_hi_u32 s37, s38, s28",31,93,31,0,""
3,7496,"s_mul_i32 s36, s38, s28",31,93,31,0,""
3,7500,"s_add_co_u32 s96, s36, s96",31,93,62,0,""
3,7504,"s_add_co_ci_u32 s97, s37, s97",31,62,31,0,""
3,7508,"s_mov_b32 s68, 1",31,62,31,0,""
3,7512,"s_mov_b32 s69, 0",31,62,31,0,""
3,7516,"s_mov_b32 s70, 0",31,62,31,0,""
3,7520,"s_mov_b32 s71, 0x80000000",31,93,62,0,""
3,7528,"s_and_b32 s39, s32, 1",31,62,31,0,""
3,7532,"s_mul_i32 s39, s39, 0x23000",31,93,31,0,""
3,7540,"s_lshr_b32 s36, s32, 1",31,62,31,0,""
3,7544,"s_mul_i32 s36, s36, 0x2200",31,62,0,0,""
3,7552,"s_add_co_i32 s36, s36, s39",31,31,0,0,""
3,7556,"s_add_co_i32 s36, s36, 0x11000",31,31,0,0,""
3,7564,"s_mov_b32 s69, s36",31,31,0,0,""
3,7568,"s_mov_b32 s70, s96",31,31,0,0,""
3,7572,"s_and_b32 s97, s97, 0x1ffffff",31,93,62,0,""
3,7580,"s_and_b32 s71, s71, 0xfe000000",31,31,0,0,""
3,7588,"s_or_b32 s71, s97, s71",31,93,62,0,""
3,7592,"s_mov_b32 s72, 0",31,62,31,0,""
3,7596,"s_mov_b32 s73, 0",31,62,31,0,""
3,7600,"s_mov_b32 s74, 0",31,62,31,0,""
3,7604,"s_mov_b32 s75, 0",31,31,0,0,""
3,7608,"s_mov_b32 s76, 0",31,31,0,0,""
3,7612,"s_mov_b32 s77, 0",31,31,0,0,""
3,7616,"s_mov_b32 s78, 0",31,62,31,0,""
3,7620,"s_mov_b32 s79, 0",31,31,0,0,""
3,7624,"s_and_b32 s73, s73, 0xffff",31,31,0,0,""
3,7632,"s_and_b32 s74, s74, 0xffff0000",31,31,0,0,""
3,7640,"s_or_b32 s73, s73, 0x1000000",31,31,0,0,""
3,7648,"s_or_b32 s74, s74, 0",31,31,0,0,""
3,7652,"s_mul_i32 s38, s33, 0x80",31,62,0,0,""
3,7660,"s_mul_i32 s37, s32, 32",31,62,0,0,""
3,7664,"s_add_co_u32 s38, s38, s37",31,31,0,0,""
3,7668,"s_sub_co_i32 s38, s24, s38",31,31,0,0,""
3,7672,"s_min_i32 s38, s38, 32",31,31,0,0,""
3,7676,"s_max_i32 s38, s38, 0",31,31,0,0,""
3,7680,"s_and_b32 s74, s74, 0xffff",31,31,0,0,""
3,7688,"s_and_b32 s75, s75, 0xffff0000",31,62,31,0,""
3,7696,"s_lshl_b32 s36, s38, 16",31,62,31,0,""
3,7700,"s_or_b32 s74, s36, s74",31,62,31,0,""
3,7704,"s_lshr_b32 s36, s38, 16",31,62,31,0,""
3,7708,"s_or_b32 s75, s36, s75",31,62,31,0,""
3,7712,"s_and_b32 s75, s75, 0xffff",31,62,31,0,""
3,7720,"s_or_b32 s75, s75, 0x1000000",31,31,0,0,""
3,7728,"s_and_b32 s76, s76, 0xffff0000",31,31,0,0,""
3,7736,"s_or_b32 s76, s76, 32",31,31,0,0,""
3,7740,"s_mov_b32 s37, 0",31,62,31,0,""
3,7744,"s_mov_b32 s77, s28",31,31,0,0,""
3,7748,"s_and_b32 s37, s37, 0xffff",31,62,31,0,""
3,7756,"s_and_b32 s78, s78, 0xffff0000",31,62,31,0,""
3,7764,"s_or_b32 s78, s78, s37",31,62,31,0,""
3,7768,"s_bitset1_b32 s72, 20",31,31,0,0,""
3,7772,"s_and_b32 s72, s72, 0xfe3fffff",31,62,31,0,""
3,7780,"s_or_b32 s72, s72, 0x1400000",31,31,0,0,""
3,7788,"s_and_b32 s72, s72, 0x1ffffff",31,31,0,0,""
3,7796,"s_or_b32 s72, s72, 0x6000000",31,31,0,0,""
3,7804,"s_cmp_eq_u32 s32, 0",31,31,0,0,""
3,7808,"v_mul_f32_e32 v30, s80, v30",31,62,31,0,""
3,7812,"v_rcp_f32_e32 v31, v31",31,62,0,0,""
3,7816,"v_mov_b32_e32 v158, 0xff7fffff",31,31,0,0,""
3,7824,"v_mov_b32_e32 v24, 0",31,31,0,0,""
3,7832,"v_mov_b32_e32 v16, 0",31,31,0,0,""
3,7840,"v_mov_b32_e32 v16, 0",31,31,0,0,""
3,7848,"v_mov_b32_e32 v16, 0",31,31,0,0,""
3,7852,"s_nop 0",31,93,62,0,""
3,7860,"v_readfirstlane_b32 s102, v30",31,31,0,62,""
3,7864,"s_cbranch_scc0 17",31,31,0,0,""
3,7936,"s_nop 0",31,279,248,0,""
3,7944,"v_and_b32_e64 v28, v0, 15",31,31,0,31,""
3,7952,"v_mul_u32_u24_e64 v28, v28, 0x110",31,31,0,0,""
3,7964,"v_lshrrev_b32_e32 v29, 4, v0",31,31,0,0,""
3,7968,"v_mul_u32_u24_e64 v29, v29, 16",31,31,0,0,""
3,7976,"v_add_nc_u32_e32 v28, v28, v29",31,31,0,0,""
3,7980,"s_and_b32 s39, s32, 1",31,31,0,93,""
3,7984,"s_mul_i32 s39, s39, 0x23000",31,62,0,0,""
3,7992,"s_lshr_b32 s36, s32, 1",31,31,0,0,""
3,7996,"s_mul_i32 s36, s36, 0x2200",31,62,0,0,""
3,8004,"s_add_co_i32 s36, s36, s39",31,31,0,0,""
3,8008,"s_add_co_i32 s36, s36, 0x11000",31,31,0,0,""
3,8016,"v_add_nc_u32_e64 v28, v28, s36",31,31,0,0,""
3,8028,"v_add_nc_u32_e64 v20, v28, 0x80",31,31,0,0,""
3,8044,"v_add_nc_u32_e64 v20, v28, 0x1100",31,31,0,0,""
3,8060,"v_add_nc_u32_e64 v20, v20, 0x80",31,31,0,31,""
3,8072,"s_nop 0",31,93,62,0,""
3,8080,"s_cmp_eq_u32 s94, 1",31,31,0,217,""
3,8084,"s_cbranch_scc1 5",31,31,0,248,""
3,8088,"s_barrier_signal -1",31,31,0,62,""
3,8092,"s_barrier_wait 0xffff",31,3813,3782,0,""
