gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,2,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.5906,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0297,1.37,687.74
gfx950,256,3,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.6011,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0271,2.05,689.19
gfx950,256,4,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.6366,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0359,2.72,688.84
gfx950,256,5,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.5852,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0344,3.42,694.74
gfx950,256,6,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.5799,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0359,4.1,697.33
gfx950,256,8,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.6278,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.034,5.45,698.24
gfx950,256,9,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.6071,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0309,6.14,701.95
gfx950,256,12,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.5971,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0331,8.19,709.28
gfx950,256,15,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.5898,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0312,10.25,716.43
gfx950,256,16,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.5575,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0303,10.97,721.06
gfx950,256,18,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.6293,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0307,12.25,720.07
gfx950,256,24,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,9.6187,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0289,16.35,734.04
gfx950,256,48,320,10240,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,16,10.0379,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0296,31.34,753.88
gfx950,256,1,513,2560,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.4777,auto,0.0,0.41,406.43
gfx950,256,2,513,2560,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.4953,auto,0.0,0.81,406.27
