gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,16,2560,5120,ck,8,0,17.4553,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,24.03,760.29,0.0
gfx942,304,32,2560,5120,ck,8,0,17.4816,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,47.99,768.52,0.0
gfx942,304,48,2560,5120,ck,8,0,17.3029,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,72.72,785.92,0.0
gfx942,304,64,2560,5120,ck,8,0,17.3048,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,96.95,795.3,0.0
gfx942,304,80,2560,5120,ck,8,0,17.7669,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,118.04,783.84,0.0
gfx942,304,96,2560,5120,ck,8,0,17.3122,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,145.36,813.89,0.0
gfx942,304,112,2560,5120,ck,8,0,17.9891,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,163.21,792.37,0.0
gfx942,304,128,2560,5120,ck,18,0,21.8816,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,153.35,658.91,0.0
gfx942,304,144,2560,5120,ck,13,0,23.6102,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,159.88,617.6,0.0
gfx942,304,160,2560,5120,ck,13,0,22.646,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,185.21,651.13,0.0
gfx942,304,176,2560,5120,ck,18,0,23.8634,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,193.34,624.78,0.0
gfx942,304,192,2560,5120,ck,18,0,22.5378,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,223.32,668.8,0.0
gfx942,304,208,2560,5120,ck,13,0,24.099,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,226.26,632.27,0.0
gfx942,304,224,2560,5120,ck,13,0,23.712,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,247.64,649.5,0.0
gfx942,304,240,2560,5120,ck,18,0,25.4722,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,246.99,611.05,0.0
gfx942,304,256,2560,5120,ck,18,0,23.4163,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,286.59,671.7,0.0
gfx942,304,288,2560,5120,ck,18,0,27.3097,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,276.45,587.93,0.0
gfx942,304,320,2560,5120,ck,18,0,25.1021,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,334.18,652.69,0.0
gfx942,304,352,2560,5120,ck,18,0,29.7883,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,309.77,561.01,0.0
gfx942,304,384,2560,5120,ck,18,0,27.8341,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,361.65,612.18,0.0
gfx942,304,416,2560,5120,ck,18,0,31.8289,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,342.62,545.64,0.0
gfx942,304,448,2560,5120,ck,18,0,30.1215,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,389.89,587.44,0.0
gfx942,304,480,2560,5120,ck,12,0,35.7367,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,352.1,504.31,0.0
gfx942,304,512,2560,5120,ck,3,0,38.3182,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,350.27,478.89,0.0
gfx942,304,544,2560,5120,ck,3,0,42.5906,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,334.83,438.54,0.0
gfx942,304,576,2560,5120,ck,3,0,47.4246,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,318.39,400.75,0.0
gfx942,304,608,2560,5120,ck,2,0,44.6012,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,357.35,433.47,0.0
gfx942,304,640,2560,5120,ck,3,0,48.1164,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,348.68,408.61,0.0
gfx942,304,672,2560,5120,ck,2,0,45.3679,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,388.29,440.59,0.0
gfx942,304,704,2560,5120,ck,3,0,48.6019,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,379.72,418.01,0.0
gfx942,304,736,2560,5120,ck,2,0,48.1618,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,400.6,428.64,0.0
