gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,2048,6144,6144,torch.float8_e4m3fn,ck,35,0,73.4333,a8w8_bpreshuffle_256x256x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2105.57,1028.11,0.0
gfx950,256,4096,6144,3072,torch.float8_e4m3fn,flydsl,568,0,82.0263,flydsl_bpreshuflle_128x192x128_F8_F8_B16_2x1x1x0x0_default,1884.99,997.11,0.0
gfx950,256,4096,6144,4096,torch.float8_e4m3fn,flydsl,1886,0,101.7868,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2x0_default,2025.39,906.55,0.0
gfx950,256,4096,6144,6144,torch.float8_e4m3fn,ck,35,0,139.8753,a8w8_bpreshuffle_256x256x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2210.81,809.62,0.0
gfx950,256,8192,6144,3072,torch.float8_e4m3fn,flydsl,1429,0,147.2288,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x0x2x4_default,2100.39,982.85,0.0
gfx950,256,8192,6144,4096,torch.float8_e4m3fn,flydsl,1967,0,179.7591,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2x4_default,2293.72,886.65,0.0
gfx950,256,8192,6144,6144,torch.float8_e4m3fn,ck,33,0,254.2318,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2432.72,742.41,0.0
gfx950,256,16384,6144,3072,torch.float8_e4m3fn,flydsl,1429,0,280.2184,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x0x2x4_default,2207.12,965.43,0.0
gfx950,256,16384,6144,4096,torch.float8_e4m3fn,flydsl,1967,0,343.9058,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2x4_default,2397.85,853.73,0.0
gfx950,256,16384,6144,6144,torch.float8_e4m3fn,ck,33,0,492.2952,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2512.62,690.11,0.0
gfx950,256,32768,6144,3072,torch.float8_e4m3fn,flydsl,435,0,545.4879,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x0x0x4_default,2267.6,957.29,0.0
gfx950,256,32768,6144,4096,torch.float8_e4m3fn,flydsl,1967,0,678.8389,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2x4_default,2429.54,827.94,0.0
gfx950,256,32768,6144,6144,torch.float8_e4m3fn,ck,33,0,964.0457,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2566.17,665.66,0.0
gfx950,256,1,7168,512,torch.float8_e4m3fn,flydsl,1,0,3.3969,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x0x0_default,2.16,1084.77,0.0
gfx950,256,2,7168,512,torch.float8_e4m3fn,flydsl,22,0,3.409,flydsl_bpreshuflle_16x64x512_F8_F8_B16_2x0x0x0x0_default,4.31,1085.28,0.0
gfx950,256,4,7168,512,torch.float8_e4m3fn,flydsl,2605,0,3.4023,flydsl_bpreshuflle_16x64x512_F8_F8_B16_2x0x0x4x0_default,8.63,1096.14,0.0
gfx950,256,8,7168,512,torch.float8_e4m3fn,flydsl,1329,0,3.3758,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x2x0_default,17.39,1122.34,0.0
gfx950,256,16,7168,512,torch.float8_e4m3fn,flydsl,1977,0,3.4053,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x3x0_default,34.49,1147.5,0.0
gfx950,256,32,7168,512,torch.float8_e4m3fn,flydsl,2129,0,3.497,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x1x3x0_default,67.17,1185.35,0.0
gfx950,256,64,7168,512,torch.float8_e4m3fn,flydsl,673,0,3.6825,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x0x0x1x0_default,127.57,1254.66,0.0
gfx950,256,128,7168,512,torch.float8_e4m3fn,flydsl,2597,0,4.5627,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x0x0x4x0_default,205.91,1220.89,0.0
gfx950,256,256,7168,512,torch.float8_e4m3fn,flydsl,1424,0,5.6198,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x0x0x2x4_default,334.36,1329.43,0.0
gfx950,256,512,7168,512,torch.float8_e4m3fn,flydsl,1424,0,7.1056,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x0x0x2x4_default,528.89,1586.38,0.0
gfx950,256,1024,7168,512,torch.float8_e4m3fn,flydsl,268,0,10.0519,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x0x1x0x4_default,747.74,1877.69,0.0
gfx950,256,2048,7168,512,torch.float8_e4m3fn,flydsl,1915,0,15.8379,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x1x2x4_default,949.14,2151.72,0.0
gfx950,256,4096,7168,512,torch.float8_e4m3fn,flydsl,269,0,26.7993,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x1x0x4_default,1121.85,2406.31,0.0
gfx950,256,8192,7168,512,torch.float8_e4m3fn,flydsl,933,0,49.6483,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x1x1x4_default,1211.11,2523.85,0.0
gfx950,256,16384,7168,512,torch.float8_e4m3fn,flydsl,1429,0,89.5035,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x0x2x4_default,1343.62,2758.99,0.0
gfx950,256,32768,7168,512,torch.float8_e4m3fn,flydsl,435,0,176.502,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x0x0x4_default,1362.69,2777.36,0.0
