gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw
gfx950,128,256,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,187.1526,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2_fp4,1.0%,104.5248,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x128_atomic_nt_sbm32,1.1%,291.6774,0,0,0,99.39,6220.22
gfx950,128,512,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,190.5816,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2_fp4,1.0%,104.2221,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_nt_sbm32,1.1%,294.8037,0,0,0,196.68,6162.26
gfx950,128,1024,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,194.4479,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2_fp4,1.0%,113.4053,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x128_atomic_persist_nt_sbm32,1.1%,307.8532,0,0,0,376.69,5916.38
gfx950,128,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,205.2996,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w2_fp4,1.0%,133.6902,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x256_atomic_nt_sbm64,1.1%,338.9898,0,0,0,684.17,5400.79
gfx950,128,4096,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,281.6739,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0_fp4,1.0%,193.9669,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x256_atomic_nt_sbm64,1.1%,475.6408,0,0,0,975.22,3888.83
gfx950,128,8192,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,449.3218,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0_fp4,1.0%,351.0651,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x256_atomic_sbm64,1.1%,800.3869,0,0,0,1159.08,2358.16
