gfx,cu_num,M,N,K,outdtype,bias,scale_block,bpreshuffle,scale_a_transposed,libtype,kernelId,splitK,us,kernelName,errRatio,tflops,bw
gfx950,256,896,2048,7168,torch.bfloat16,False,128,True,True,flydsl,26,1,45.4276,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x256x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,579.09,545.32
gfx950,256,928,2048,7168,torch.bfloat16,False,128,True,True,flydsl,26,1,46.3997,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x256x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,587.21,541.66
gfx950,256,960,2048,7168,torch.bfloat16,False,128,True,True,flydsl,26,1,46.3996,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x256x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,607.46,549.43
gfx950,256,992,2048,7168,torch.bfloat16,False,128,True,True,flydsl,26,1,47.2075,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x256x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,616.96,547.67
gfx950,256,1024,2048,7168,torch.bfloat16,False,128,True,True,flydsl,26,1,47.5516,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x256x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,632.26,551.28
gfx950,256,1088,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,61.2438,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,521.58,439.8
gfx950,256,1152,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,62.6078,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,540.23,441.74
gfx950,256,1216,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,61.9439,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,576.36,458.11
gfx950,256,1280,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,62.9757,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,596.75,462.05
gfx950,256,1344,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,63.8278,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,618.23,467.18
gfx950,256,1408,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,63.7758,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,648.19,478.86
gfx950,256,1472,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,64.3519,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,671.59,485.78
gfx950,256,1536,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,66.3278,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,679.91,482.17
gfx950,256,1600,2048,7168,torch.bfloat16,False,128,True,True,flydsl,46,1,69.348,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x256x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,677.4,471.57
gfx950,256,1664,2048,7168,torch.bfloat16,False,128,True,True,flydsl,20,1,71.1639,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,686.52,469.67
gfx950,256,1728,2048,7168,torch.bfloat16,False,128,True,True,flydsl,46,1,69.832,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x256x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,726.52,488.95
gfx950,256,1792,2048,7168,torch.bfloat16,False,128,True,True,flydsl,20,1,71.7197,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,733.6,486.13
gfx950,256,1856,2048,7168,torch.bfloat16,False,128,True,True,flydsl,46,1,70.1319,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x256x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,777.0,507.42
gfx950,256,1920,2048,7168,torch.bfloat16,False,128,True,True,flydsl,20,1,72.0118,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,782.81,504.18
gfx950,256,1984,2048,7168,torch.bfloat16,False,128,True,True,flydsl,48,1,70.7518,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x256x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,823.31,523.35
gfx950,256,2048,2048,7168,torch.bfloat16,False,128,True,True,flydsl,20,1,72.98,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,823.92,517.25
gfx950,256,4096,2048,7168,torch.bfloat16,False,128,True,True,flydsl,18,1,94.6401,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,1270.7,642.62
gfx950,256,6144,2048,7168,torch.bfloat16,False,128,True,True,flydsl,2,1,152.7089,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,1181.26,549.32
gfx950,256,8192,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,179.3132,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,1341.33,596.47
gfx950,256,10240,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,239.4299,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,1255.68,543.05
gfx950,256,12288,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,263.1342,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,1371.08,581.8
gfx950,256,14336,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,315.5789,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,1333.76,558.21
gfx950,256,16384,2048,7168,torch.bfloat16,False,128,True,True,flydsl,0,1,354.8913,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,1355.45,561.38
gfx950,256,32768,2048,7168,torch.bfloat16,False,128,True,True,flydsl,2,1,713.9637,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,1347.51,537.53
gfx950,256,1,7168,384,torch.bfloat16,False,128,True,True,flydsl,2,1,4.6272,flydsl_mxfp8_bf16_sb128_bp1_sat1_t16x32x128x4_ks1_w1x1x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,1.19,598.04
gfx950,256,2,7168,384,torch.bfloat16,False,128,True,True,flydsl,2,1,4.671,flydsl_mxfp8_bf16_sb128_bp1_sat1_t16x32x128x4_ks1_w1x1x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,2.36,595.58
gfx950,256,4,7168,384,torch.bfloat16,False,128,True,True,flydsl,2,1,4.6431,flydsl_mxfp8_bf16_sb128_bp1_sat1_t16x32x128x4_ks1_w1x1x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,4.74,605.5
gfx950,256,8,7168,384,torch.bfloat16,False,128,True,True,flydsl,2,1,4.735,flydsl_mxfp8_bf16_sb128_bp1_sat1_t16x32x128x4_ks1_w1x1x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,9.3,606.18
gfx950,256,16,7168,384,torch.bfloat16,False,128,True,True,flydsl,2,1,4.699,flydsl_mxfp8_bf16_sb128_bp1_sat1_t16x32x128x4_ks1_w1x1x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,18.74,635.89
gfx950,256,32,7168,384,torch.bfloat16,False,128,True,True,flydsl,8,1,4.8431,flydsl_mxfp8_bf16_sb128_bp1_sat1_t32x64x128x4_ks1_w1x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,36.37,665.6
gfx950,256,48,7168,384,torch.bfloat16,False,128,True,True,flydsl,8,1,5.263,flydsl_mxfp8_bf16_sb128_bp1_sat1_t32x64x128x4_ks1_w1x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,50.21,657.24
gfx950,256,64,7168,384,torch.bfloat16,False,128,True,True,flydsl,8,1,5.2471,flydsl_mxfp8_bf16_sb128_bp1_sat1_t32x64x128x4_ks1_w1x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,67.15,704.12
gfx950,256,80,7168,384,torch.bfloat16,False,128,True,True,flydsl,7,1,5.7392,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x3_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,76.74,684.78
gfx950,256,96,7168,384,torch.bfloat16,False,128,True,True,flydsl,8,1,5.567,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,94.93,748.27
gfx950,256,112,7168,384,torch.bfloat16,False,128,True,True,flydsl,8,1,5.5671,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,110.75,790.56
gfx950,256,128,7168,384,torch.bfloat16,False,128,True,True,flydsl,8,1,5.5391,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,127.21,837.08
gfx950,256,144,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,6.5951,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,120.2,738.76
gfx950,256,160,7168,384,torch.bfloat16,False,128,True,True,flydsl,10,1,6.507,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,135.36,784.96
gfx950,256,176,7168,384,torch.bfloat16,False,128,True,True,flydsl,10,1,6.5271,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,148.44,818.62
gfx950,256,192,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,6.167,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,171.39,904.61
gfx950,256,208,7168,384,torch.bfloat16,False,128,True,True,flydsl,10,1,6.139,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,186.52,947.1
gfx950,256,224,7168,384,torch.bfloat16,False,128,True,True,flydsl,10,1,6.327,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,194.9,956.19
gfx950,256,240,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,6.343,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,208.29,990.91
gfx950,256,256,7168,384,torch.bfloat16,False,128,True,True,flydsl,10,1,6.387,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,220.65,1020.95
gfx950,256,288,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,7.331,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,216.27,953.74
gfx950,256,320,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,7.3911,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,238.34,1009.72
gfx950,256,352,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,7.5031,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,258.26,1057.42
gfx950,256,384,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,8.2752,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x64x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,255.45,1015.68
gfx950,256,416,7168,384,torch.bfloat16,False,128,True,True,flydsl,14,1,8.4992,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,269.45,1044.34
gfx950,256,448,7168,384,torch.bfloat16,False,128,True,True,flydsl,14,1,8.6711,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,284.42,1077.96
gfx950,256,480,7168,384,torch.bfloat16,False,128,True,True,flydsl,14,1,8.6231,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,306.43,1138.58
gfx950,256,512,7168,384,torch.bfloat16,False,128,True,True,flydsl,14,1,8.843,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x4_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,318.73,1163.54
gfx950,256,544,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,9.5431,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,313.81,1127.54
gfx950,256,576,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,9.4872,flydsl_mxfp8_bf16_sb128_bp1_sat1_t64x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,334.23,1183.83
gfx950,256,608,7168,384,torch.bfloat16,False,128,True,True,flydsl,7,1,11.2872,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,296.54,1036.77
gfx950,256,640,7168,384,torch.bfloat16,False,128,True,True,flydsl,7,1,11.3071,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,311.59,1076.61
gfx950,256,672,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,11.2032,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,330.21,1128.64
gfx950,256,704,7168,384,torch.bfloat16,False,128,True,True,flydsl,13,1,11.803,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x256x128x3_ks1_w2x4x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,328.35,1111.19
gfx950,256,736,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,11.1431,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,363.61,1219.27
gfx950,256,768,7168,384,torch.bfloat16,False,128,True,True,flydsl,7,1,11.471,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,368.57,1225.48
gfx950,256,800,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,11.5192,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,382.32,1261.24
gfx950,256,832,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,12.007,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,381.46,1249.23
gfx950,256,864,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,11.8832,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,400.26,1301.89
gfx950,256,896,7168,384,torch.bfloat16,False,128,True,True,flydsl,7,1,11.9312,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,413.41,1336.13
gfx950,256,928,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,12.0711,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,423.21,1359.67
gfx950,256,960,7168,384,torch.bfloat16,False,128,True,True,flydsl,7,1,11.9113,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,443.68,1417.45
gfx950,256,992,7168,384,torch.bfloat16,False,128,True,True,flydsl,7,1,11.9832,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,455.72,1448.26
gfx950,256,1024,7168,384,torch.bfloat16,False,128,True,True,flydsl,12,1,13.6552,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x256x128x2_ks1_w2x4x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,412.82,1305.42
gfx950,256,1088,7168,384,torch.bfloat16,False,128,True,True,flydsl,6,1,12.9872,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,461.18,1445.11
gfx950,256,1152,7168,384,torch.bfloat16,False,128,True,True,flydsl,7,1,12.5792,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,504.15,1566.87
gfx950,256,1216,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,17.7792,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,376.51,1161.58
gfx950,256,1280,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,17.4311,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,404.24,1238.83
gfx950,256,1344,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,18.3473,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,403.26,1228.31
gfx950,256,1408,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,17.6793,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,438.43,1328.01
gfx950,256,1472,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,17.3074,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,468.2,1410.98
gfx950,256,1536,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,17.6632,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,478.72,1435.89
gfx950,256,1600,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,19.0793,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,461.65,1378.69
gfx950,256,1664,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,17.3472,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,528.06,1570.66
gfx950,256,1728,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,19.6991,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,482.9,1430.96
gfx950,256,1792,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,19.9832,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,493.66,1457.76
gfx950,256,1856,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,20.4151,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,500.48,1473.07
gfx950,256,1920,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,20.8473,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,507.0,1487.72
gfx950,256,1984,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,21.6593,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,504.26,1475.44
gfx950,256,2048,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,21.7474,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,518.42,1512.78
gfx950,256,4096,7168,384,torch.bfloat16,False,128,True,True,flydsl,0,1,33.2874,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm0_pft_gfx950,0.0,677.39,1893.98
gfx950,256,6144,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,46.1837,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,732.36,2017.86
gfx950,256,8192,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,60.9597,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,739.79,2023.28
gfx950,256,10240,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,71.6479,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,786.78,2142.22
gfx950,256,12288,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,87.096,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,776.68,2108.38
gfx950,256,14336,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,95.7923,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,823.87,2231.69
gfx950,256,16384,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,114.4644,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,787.97,2131.01
gfx950,256,32768,7168,384,torch.bfloat16,False,128,True,True,flydsl,1,1,214.7816,flydsl_mxfp8_bf16_sb128_bp1_sat1_t128x128x128x2_ks1_w2x2x1_mma16x16x128_bias0_gm4_pft_gfx950,0.0,839.87,2258.56
