gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,128,1,1536,4096,asm,0,1,13.7539,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,0.91,457.95,0.0
gfx950,128,1,2048,4096,asm,0,1,13.8225,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,1.21,607.47,0.0
gfx950,128,1,4096,1024,asm,0,1,6.0634,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,1.38,693.26,0.0
gfx950,128,2,1536,4096,asm,0,1,13.8038,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,1.82,456.82,0.0
gfx950,128,2,2048,4096,asm,0,1,13.9508,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,2.41,602.47,0.0
gfx950,128,2,4096,1024,asm,0,1,6.1194,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,2.74,688.42,0.0
gfx950,128,4,1536,4096,asm,0,1,14.1209,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,3.56,447.57,0.0
gfx950,128,4,2048,4096,asm,0,1,14.1218,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,4.75,596.34,0.0
gfx950,128,4,4096,1024,asm,0,1,6.1378,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,5.47,689.36,0.0
gfx950,128,4,4096,4096,asm,0,1,14.8268,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,9.05,1134.86,0.0
gfx950,128,8,1536,4096,asm,0,1,14.8083,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,6.8,428.73,0.0
gfx950,128,8,2048,4096,asm,0,1,14.6771,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,9.14,576.01,0.0
gfx950,128,8,4096,1024,asm,0,1,6.3382,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,10.59,673.38,0.0
gfx950,128,8,4096,4096,asm,0,1,15.44,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,17.39,1092.97,0.0
gfx950,128,16,1536,4096,asm,0,1,14.8966,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,13.51,430.04,0.0
gfx950,128,16,2048,4096,asm,0,1,14.9441,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,17.96,570.1,0.0
gfx950,128,16,4096,1024,asm,0,1,6.2874,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,21.35,690.55,0.0
gfx950,128,24,1536,4096,asm,0,1,15.0527,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,20.06,429.39,0.0
gfx950,128,24,2048,4096,asm,0,1,15.1277,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,26.62,567.52,0.0
gfx950,128,24,4096,1024,asm,0,1,6.6046,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,30.48,668.55,0.0
gfx950,128,24,4096,4096,asm,0,1,15.9763,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,50.41,1068.59,0.0
gfx950,128,29,1536,4096,asm,0,1,15.203,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,24.0,427.5,0.0
gfx950,128,29,2048,4096,asm,0,1,15.1642,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,32.08,568.85,0.0
gfx950,128,29,4096,1024,asm,0,1,6.7154,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,36.23,664.38,0.0
gfx950,128,29,4096,4096,asm,0,1,16.0687,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,60.56,1066.27,0.0
gfx950,128,32,1536,4096,asm,0,1,15.4881,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,26.0,421.02,0.0
gfx950,128,32,2048,4096,asm,0,1,15.1797,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,35.37,569.89,0.0
gfx950,128,32,4096,1024,asm,0,1,6.6867,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,40.14,671.36,0.0
gfx950,128,32,4096,4096,asm,0,1,16.1592,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,66.45,1062.58,0.0
gfx950,128,40,1536,4096,asm,0,1,15.1185,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,33.29,435.11,0.0
gfx950,128,40,2048,4096,asm,0,1,15.0858,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,44.48,577.78,0.0
gfx950,128,40,4096,1024,asm,0,1,6.6534,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,50.43,685.81,0.0
gfx950,128,40,4096,4096,asm,0,1,15.9726,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,84.03,1081.15,0.0
gfx950,128,48,1536,4096,asm,0,1,15.0435,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,40.15,441.09,0.0
gfx950,128,48,2048,4096,asm,0,1,15.0983,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,53.34,581.64,0.0
gfx950,128,48,4096,1024,asm,0,1,6.6402,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,60.64,698.27,0.0
gfx950,128,48,4096,4096,asm,0,1,16.0624,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,100.27,1081.22,0.0
gfx950,128,56,1536,4096,asm,0,1,15.2185,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,46.3,439.78,0.0
gfx950,128,56,2048,4096,asm,0,1,15.2847,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,61.47,578.84,0.0
gfx950,128,56,4096,1024,asm,0,1,6.6842,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,70.28,704.71,0.0
gfx950,128,56,4096,4096,asm,0,1,16.1361,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,116.45,1082.38,0.0
gfx950,128,64,1536,4096,asm,0,1,15.2298,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,52.88,443.22,0.0
gfx950,128,64,2048,4096,asm,0,1,15.2468,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,70.42,584.57,0.0
gfx950,128,64,4096,1024,asm,0,1,6.7422,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,79.63,709.58,0.0
gfx950,128,64,4096,4096,asm,0,1,16.2223,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,132.38,1082.69,0.0
gfx950,128,65,1536,4096,asm,0,1,14.9858,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,54.58,450.92,0.0
gfx950,128,65,2048,4096,asm,0,1,14.9874,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,72.76,595.24,0.0
gfx950,128,65,4096,1024,asm,0,1,6.6504,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,81.99,720.76,0.0
gfx950,128,65,4096,4096,asm,0,1,15.8539,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,137.57,1108.62,0.0
gfx950,128,72,1536,4096,asm,0,1,15.2351,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,59.47,446.83,0.0
gfx950,128,72,2048,4096,asm,0,1,15.2682,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,79.12,588.05,0.0
gfx950,128,72,4096,1024,asm,0,1,6.7002,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,90.14,725.03,0.0
gfx950,128,72,4096,4096,asm,0,1,16.2157,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,148.99,1089.19,0.0
gfx950,128,80,1536,4096,asm,0,1,15.3536,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,65.56,447.12,0.0
gfx950,128,80,2048,4096,asm,0,1,15.3303,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,87.55,589.94,0.0
gfx950,128,80,4096,1024,asm,0,1,6.7263,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,99.77,733.18,0.0
gfx950,128,80,4096,4096,asm,0,1,16.2365,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,165.33,1093.85,0.0
gfx950,128,88,1536,4096,asm,0,1,15.2395,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,72.66,454.23,0.0
gfx950,128,88,2048,4096,asm,0,1,15.3705,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,96.05,592.66,0.0
gfx950,128,88,4096,1024,asm,0,1,6.7594,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,109.21,740.5,0.0
gfx950,128,88,4096,4096,asm,0,1,16.3463,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,180.64,1092.51,0.0
gfx950,128,96,1536,4096,asm,0,1,15.3402,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,78.74,454.99,0.0
gfx950,128,96,2048,4096,asm,0,1,15.3082,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,105.21,599.35,0.0
gfx950,128,96,4096,1024,asm,0,1,6.7606,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,119.12,751.27,0.0
gfx950,128,96,4096,4096,asm,0,1,16.2774,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,197.9,1103.18,0.0
gfx950,128,97,1536,4096,asm,0,1,15.2444,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,80.06,458.32,0.0
gfx950,128,97,2048,4096,asm,0,1,15.399,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,105.68,596.35,0.0
gfx950,128,97,4096,1024,asm,0,1,6.941,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,117.23,733.07,0.0
gfx950,128,97,4096,4096,asm,0,1,16.3123,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,199.53,1101.57,0.0
gfx950,128,104,1536,4096,asm,0,1,15.3878,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,85.04,457.31,0.0
gfx950,128,104,2048,4096,asm,0,1,15.464,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,112.83,597.55,0.0
gfx950,128,104,4096,1024,asm,0,1,6.8469,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,127.42,752.57,0.0
gfx950,128,104,4096,4096,asm,0,1,16.4045,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,212.73,1100.62,0.0
gfx950,128,112,1536,4096,asm,0,1,15.303,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,92.09,463.59,0.0
gfx950,128,112,2048,4096,asm,0,1,15.5054,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,121.19,600.19,0.0
gfx950,128,112,4096,1024,asm,0,1,6.8986,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,136.19,757.62,0.0
gfx950,128,112,4096,4096,asm,0,1,16.4453,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,228.52,1103.87,0.0
gfx950,128,120,1536,4096,asm,0,1,15.3358,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,98.46,466.33,0.0
gfx950,128,120,2048,4096,asm,0,1,15.5014,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,129.88,604.57,0.0
gfx950,128,120,4096,1024,asm,0,1,6.9247,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,145.37,765.41,0.0
gfx950,128,120,4096,4096,asm,0,1,16.5527,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,243.26,1102.65,0.0
gfx950,128,128,1536,4096,asm,0,1,15.3644,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,104.83,469.2,0.0
gfx950,128,128,2048,4096,asm,0,1,15.5148,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,138.42,608.27,0.0
gfx950,128,128,4096,1024,asm,0,1,6.9481,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,154.54,773.44,0.0
gfx950,128,128,4096,4096,asm,0,1,16.5275,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,259.87,1110.28,0.0
gfx950,128,129,1536,4096,asm,0,1,15.4731,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,104.9,466.37,0.0
gfx950,128,129,2048,4096,asm,0,1,15.5901,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,138.82,605.86,0.0
gfx950,128,129,4096,1024,asm,1,1,7.3966,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,146.3,727.79,0.0
gfx950,128,136,1536,4096,asm,0,1,15.4835,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,110.52,469.29,0.0
gfx950,128,136,2048,4096,asm,0,1,15.5253,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,146.97,612.08,0.0
gfx950,128,136,4096,1024,asm,1,1,7.3971,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,154.23,736.46,0.0
gfx950,128,136,4096,4096,asm,1,1,17.3065,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,263.68,1065.98,0.0
gfx950,128,142,1536,4096,asm,0,1,15.5333,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,115.03,470.56,0.0
gfx950,128,142,2048,4096,asm,0,1,15.5802,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,152.91,613.08,0.0
gfx950,128,142,4096,1024,asm,1,1,7.2172,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,165.05,762.48,0.0
gfx950,128,142,4096,4096,asm,1,1,17.341,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,274.77,1068.11,0.0
gfx950,128,252,1536,4096,asm,0,1,15.7895,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,200.82,512.86,0.0
gfx950,128,252,2048,4096,asm,0,1,16.2503,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,260.17,643.25,0.0
gfx950,128,252,4096,1024,asm,2,1,8.2891,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,255.03,786.18,0.0
gfx950,128,252,4096,4096,asm,2,1,19.7237,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,428.71,1007.61,0.0
gfx950,128,254,1536,4096,asm,0,1,15.8415,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,201.75,512.08,0.0
gfx950,128,254,2048,4096,asm,0,1,16.081,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,265.0,651.04,0.0
gfx950,128,254,4096,1024,asm,2,1,8.2775,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,257.41,789.51,0.0
gfx950,128,254,4096,4096,asm,2,1,19.3919,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,439.5,1026.12,0.0
gfx950,128,256,1536,4096,asm,0,1,15.8237,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,203.57,513.56,0.0
gfx950,128,256,2048,4096,asm,0,1,16.0805,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,267.09,652.08,0.0
gfx950,128,256,4096,1024,asm,2,1,8.26,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,259.99,793.41,0.0
gfx950,128,256,4096,4096,asm,2,1,19.0607,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,450.66,1045.24,0.0
gfx950,128,257,1536,4096,asm,0,1,15.6918,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,206.08,518.34,0.0
gfx950,128,257,2048,4096,asm,1,1,16.7711,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,257.09,625.72,0.0
gfx950,128,257,4096,1024,asm,3,1,9.2629,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,232.74,708.51,0.0
gfx950,128,257,4096,4096,asm,3,1,22.1243,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,389.77,901.06,0.0
gfx950,128,400,1536,4096,asm,1,1,16.8001,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,299.59,545.15,0.0
gfx950,128,400,2048,4096,asm,2,1,18.1059,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,370.65,644.29,0.0
gfx950,128,400,4096,1024,asm,5,1,12.4769,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,268.93,631.62,0.0
gfx950,128,400,4096,4096,asm,5,1,30.732,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,436.74,705.86,0.0
gfx950,128,481,1536,4096,asm,2,1,18.9047,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,320.15,515.18,0.0
gfx950,128,481,2048,4096,asm,2,1,18.9325,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,426.24,651.21,0.0
gfx950,128,481,4096,1024,asm,5,1,12.9203,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,312.29,667.72,0.0
gfx950,128,511,1536,4096,asm,2,1,18.2478,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,352.36,545.51,0.0
gfx950,128,511,2048,4096,asm,2,1,18.7779,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,456.56,669.66,0.0
gfx950,128,511,4096,1024,asm,5,1,13.0544,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,328.36,682.04,0.0
