gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,1,4352,5120,ck,6,0,13.7311,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,3.25,1623.76,0.0
gfx942,304,2,4352,5120,ck,6,0,13.793,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,6.46,1617.48,0.0
gfx942,304,4,4352,5120,ck,7,0,13.2759,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.43,1682.56,0.0
gfx942,304,8,4352,5120,ck,6,0,14.0664,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,25.35,1591.94,0.0
gfx942,304,16,4352,5120,ck,7,0,11.3966,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,62.57,1974.57,0.0
gfx942,304,32,4352,5120,ck,7,0,11.716,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,121.72,1939.62,0.0
gfx942,304,64,4352,5120,ck,12,0,14.3756,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,198.4,1611.55,0.0
gfx942,304,128,4352,5120,ck,12,0,18.7398,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,304.39,1283.46,0.0
gfx942,304,256,4352,5120,asm,0,1,27.2909,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,418.03,946.15,0.0
gfx942,304,512,4352,5120,asm,2,1,38.296,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,595.81,766.66,0.0
gfx942,304,1024,4352,5120,asm,5,1,66.6097,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,685.1,547.04,0.0
gfx942,304,2048,4352,5120,flydsl,10,0,123.7355,flydsl_blockscale_bpreshuffle_64x256x128_F8_F8_B16_sbk128_default_w4_ac0_cs0,737.61,408.89,0.0
gfx942,304,3307,4352,5120,flydsl,10,0,187.7759,flydsl_blockscale_bpreshuffle_64x256x128_F8_F8_B16_sbk128_default_w4_ac0_cs0,784.84,362.12,0.0
gfx942,304,4096,4352,5120,flydsl,10,0,233.8907,flydsl_blockscale_bpreshuffle_64x256x128_F8_F8_B16_sbk128_default_w4_ac0_cs0,780.43,337.36,0.0
gfx942,304,8192,4352,5120,flydsl,10,0,457.5486,flydsl_blockscale_bpreshuffle_64x256x128_F8_F8_B16_sbk128_default_w4_ac0_cs0,797.89,296.21,0.0
gfx942,304,16384,4352,5120,flydsl,10,0,905.663,flydsl_blockscale_bpreshuffle_64x256x128_F8_F8_B16_sbk128_default_w4_ac0_cs0,806.2,274.69,0.0
gfx942,304,32768,4352,5120,flydsl,10,0,1790.0942,flydsl_blockscale_bpreshuffle_64x256x128_F8_F8_B16_sbk128_default_w4_ac0_cs0,815.76,265.5,0.0
gfx942,304,1,5120,2176,asm,0,1,8.9979,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,2.48,1239.57,0.0
gfx942,304,2,5120,2176,asm,1,1,9.2516,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,4.82,1206.92,0.0
gfx942,304,4,5120,2176,asm,0,1,9.2098,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,9.68,1215.1,0.0
gfx942,304,8,5120,2176,asm,0,1,9.5973,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,18.57,1171.21,0.0
gfx942,304,16,5120,2176,asm,0,1,9.6917,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,36.79,1170.05,0.0
gfx942,304,32,5120,2176,asm,0,1,10.0194,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,71.17,1151.61,0.0
gfx942,304,64,5120,2176,asm,0,1,10.1047,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,141.13,1181.21,0.0
gfx942,304,128,5120,2176,asm,0,1,10.442,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,273.14,1219.15,0.0
gfx942,304,256,5120,2176,asm,2,1,13.795,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,413.5,1038.03,0.0
gfx942,304,512,5120,2176,asm,3,1,21.6226,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,527.62,809.25,0.0
gfx942,304,1024,5120,2176,asm,3,1,38.3813,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,594.48,621.53,0.0
gfx942,304,2048,5120,2176,asm,4,1,71.3432,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,639.64,512.58,0.0
gfx942,304,3307,5120,2176,flydsl,66,0,105.404,flydsl_blockscale_bpreshuffle_64x256x128_F8_F8_B16_sbk128_default_w4_ac0_cs1,699.09,495.25,0.0
gfx942,304,4096,5120,2176,flydsl,66,0,129.2867,flydsl_blockscale_bpreshuffle_64x256x128_F8_F8_B16_sbk128_default_w4_ac0_cs1,705.94,479.53,0.0
gfx942,304,8192,5120,2176,flydsl,66,0,242.1866,flydsl_blockscale_bpreshuffle_64x256x128_F8_F8_B16_sbk128_default_w4_ac0_cs1,753.7,465.98,0.0
gfx942,304,16384,5120,2176,flydsl,10,0,471.2718,flydsl_blockscale_bpreshuffle_64x256x128_F8_F8_B16_sbk128_default_w4_ac0_cs0,774.65,455.29,0.0
