gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,128,1,16384,1024,ck,7,0,7.7855,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,4.31,2159.27,0.0
gfx950,128,2,16384,1024,ck,7,0,7.7697,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,8.64,2168.01,0.0
gfx950,128,4,16384,1024,ck,7,0,7.8051,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,17.2,2166.84,0.0
gfx950,128,8,16384,1024,ck,7,0,7.8228,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,34.31,2179.21,0.0
gfx950,128,29,16384,1024,ck,13,0,9.8245,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,99.05,1807.44,0.0
gfx950,128,32,16384,1024,ck,12,0,9.345,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,114.9,1911.03,0.0
gfx950,128,65,16384,1024,ck,0,0,15.0804,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,144.63,1258.17,0.0
gfx950,128,72,16384,1024,ck,0,0,14.6773,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,164.6,1308.84,0.0
gfx950,128,80,16384,1024,ck,0,0,14.8773,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,180.43,1309.42,0.0
gfx950,128,88,16384,1024,ck,0,0,15.0264,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,196.51,1314.41,0.0
gfx950,128,96,16384,1024,ck,0,0,15.5865,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,206.67,1284.52,0.0
gfx950,128,97,16384,1024,ck,0,0,15.4511,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,210.65,1297.97,0.0
gfx950,128,104,16384,1024,ck,0,0,15.2917,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,228.21,1326.97,0.0
gfx950,128,112,16384,1024,ck,0,0,15.4467,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,243.29,1331.15,0.0
gfx950,128,120,16384,1024,ck,0,0,15.6925,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,256.59,1327.53,0.0
gfx950,128,128,16384,1024,ck,0,0,15.3861,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,279.15,1371.54,0.0
gfx950,128,129,16384,1024,ck,2,0,20.273,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,213.51,1042.59,0.0
gfx950,128,142,16384,1024,ck,2,0,20.5303,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,232.08,1050.92,0.0
gfx950,128,252,16384,1024,ck,0,0,25.1774,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,335.85,1004.58,0.0
gfx950,128,254,16384,1024,ck,0,0,25.1368,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,339.06,1008.89,0.0
gfx950,128,256,16384,1024,ck,0,0,25.0342,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,343.13,1015.73,0.0
gfx950,128,400,16384,1024,ck,2,0,42.4265,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,316.35,714.04,0.0
gfx950,128,481,16384,1024,ck,0,0,43.1316,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,374.2,765.82,0.0
gfx950,128,511,16384,1024,ck,0,0,43.9024,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,390.56,775.47,0.0
gfx950,128,512,16384,1024,ck,0,0,43.4592,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,395.31,784.15,0.0
gfx950,128,513,16384,1024,ck,0,0,52.4077,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,328.45,650.91,0.0
gfx950,128,737,16384,1024,ck,0,0,61.805,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,400.12,674.41,0.0
gfx950,128,768,16384,1024,ck,0,0,61.7969,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,417.01,691.45,0.0
gfx950,128,993,16384,1024,ck,0,0,81.9215,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,406.73,614.4,0.0
gfx950,128,1023,16384,1024,ck,0,0,81.2866,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,422.29,631.67,0.0
gfx950,128,1024,16384,1024,ck,0,0,80.9905,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,424.24,634.4,0.0
gfx950,128,1025,16384,1024,ck,0,0,89.2631,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,385.3,575.98,0.0
