gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,1,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,22.2543,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,8.8581,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_reduce_bnt2,2.3%,31.1124,0,0,0,3.64,58239.09,
gfx950,256,2,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,23.194,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2,0.0%,10.5694,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_reduce,1.5%,33.7634,0,0,0,6.71,53666.88,
gfx950,256,4,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,23.2634,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w2_bnt0_fp4,0.8%,13.9848,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce,2.1%,37.2482,0,0,0,12.16,48647.0,
gfx950,256,8,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,29.4621,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_bnt0,0.0%,17.8076,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_reduce,2.4%,47.2697,0,0,0,19.17,38335.06,
gfx950,256,16,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,47.384800000000006,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,28.8854,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2,4.3%,76.2702,0,0,0,23.76,23760.71,
gfx950,256,32,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,64.2278,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,38.9638,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2,4.3%,103.1916,0,0,0,35.12,17564.7,
gfx950,256,64,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,87.1481,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_fp4,0.7%,54.1997,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_reduce_bnt2,2.5%,141.3478,0,0,0,51.28,12827.36,
gfx950,256,128,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,97.7917,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_fp4,0.7%,60.9854,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2_persist,4.3%,158.7771,0,0,0,91.29,11426.7,
gfx950,256,256,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,99.6368,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fp4,0.7%,63.6806,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic_persist,4.3%,163.3174,0,0,0,177.51,11123.48,
gfx950,256,512,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,100.9677,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2_fp4,0.7%,66.932,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2_persist,4.2%,167.8997,0,0,0,345.34,10848.0,
gfx950,256,1024,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,106.1231,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w2_fp4,0.7%,78.7409,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic,4.3%,184.864,0,0,0,627.29,9903.57,
gfx950,256,2048,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,134.5341,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3,0.0%,112.8608,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_sbm128,4.3%,247.3949,0,0,0,937.48,7476.66,
gfx950,256,4096,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,204.7865,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4_bnt0_xcd4,0.0%,176.9806,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_bnt2_persist,2.5%,381.7671,0,0,0,1215.02,4943.95,
gfx950,256,8192,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,297.7944,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0_xcd4,0.0%,309.8805,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_sbm128,2.5%,607.6749,0,0,0,1526.66,3230.24,
gfx950,256,16384,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,492.8405,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0_xcd4,0.0%,588.407,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_sbm128,2.5%,1081.2475,0,0,0,1716.0,1955.08,
gfx950,256,32768,6144,768,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,857.7975,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_bnt0_xcd4,0.0%,1139.4141,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_bnt2_persist_sbm128,2.5%,1997.2116,0,0,0,1858.02,1209.65,
gfx950,256,1,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,23.1216,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2,0.0%,7.7405,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_reduce,1.6%,30.8621,0,0,0,1.83,29356.01,
gfx950,256,2,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,23.5808,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,0.0%,9.3112,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_reduce,1.5%,32.892,0,0,0,3.44,27544.89,
gfx950,256,4,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,24.2079,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,0.0%,10.2805,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_reduce,1.5%,34.4884,0,0,0,6.57,26270.96,
gfx950,256,8,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,25.3154,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_bnt0,0.0%,12.5448,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_reduce_bnt2,1.5%,37.8602,0,0,0,11.96,23933.24,
gfx950,256,16,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,28.6092,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,0.0%,18.1183,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_reduce,1.5%,46.7275,0,0,0,19.39,19394.67,
gfx950,256,32,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,36.5482,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,23.2111,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_reduce_bnt2,1.4%,59.7593,0,0,0,30.32,15170.18,
gfx950,256,64,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,50.5351,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,32.0845,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_reduce_bnt2,1.4%,82.6196,0,0,0,43.86,10979.83,
gfx950,256,128,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,55.5225,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,35.9189,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_reduce,1.5%,91.4414,0,0,0,79.26,9933.45,
gfx950,256,256,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,57.6822,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,37.6826,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_atomic_bnt2,2.9%,95.3648,0,0,0,152.0,9549.52,
gfx950,256,512,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,58.8549,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,41.267,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_atomic,2.8%,100.1219,0,0,0,289.56,9142.92,
gfx950,256,1024,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,63.392,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w3,0.0%,53.288,flydsl_moe2_afp4_wfp4_bf16_t64x128x128_reduce_bnt2,1.4%,116.68,0,0,0,496.93,7926.33,
gfx950,256,2048,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,77.9376,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2,0.0%,82.0559,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce_persist_sbm128,1.4%,159.9935,0,0,0,724.81,5898.48,
gfx950,256,4096,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,113.1125,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0_xcd4,0.0%,131.8695,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce_persist,1.4%,244.982,0,0,0,946.72,4006.28,
gfx950,256,8192,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,160.5492,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4_bnt0_xcd4,0.0%,239.7782,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce,1.4%,400.3274,0,0,0,1158.69,2640.25,
gfx950,256,16384,6144,384,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,257.7501,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0_xcd4,0.0%,460.5092,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce,1.4%,718.2593,0,0,0,1291.61,1681.79,
