gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,16,1280,4096,ck,8,0,14.6646,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.44,364.78,0.0
gfx942,304,32,1280,4096,ck,8,0,14.6351,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,22.93,372.79,0.0
gfx942,304,48,1280,4096,ck,8,0,14.4907,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,34.73,383.86,0.0
gfx942,304,64,1280,4096,ck,8,0,14.4837,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,46.33,391.4,0.0
gfx942,304,80,1280,4096,ck,8,0,14.4881,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,57.9,398.63,0.0
gfx942,304,96,1280,4096,ck,8,0,14.4383,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,69.72,407.38,0.0
gfx942,304,112,1280,4096,ck,8,0,14.4133,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,81.48,415.47,0.0
gfx942,304,128,1280,4096,ck,8,0,14.4238,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,93.05,422.55,0.0
gfx942,304,144,1280,4096,ck,8,0,14.4242,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,104.68,429.93,0.0
gfx942,304,160,1280,4096,ck,8,0,14.4914,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,115.77,435.28,0.0
gfx942,304,176,1280,4096,ck,8,0,14.4946,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,127.32,442.53,0.0
gfx942,304,192,1280,4096,ck,8,0,14.452,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,139.31,451.21,0.0
gfx942,304,208,1280,4096,ck,8,0,14.5561,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,149.84,455.3,0.0
gfx942,304,224,1280,4096,ck,8,0,14.6069,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,160.8,461.0,0.0
gfx942,304,240,1280,4096,ck,8,0,14.5297,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,173.2,470.78,0.0
gfx942,304,256,1280,4096,ck,18,0,18.2558,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,147.04,380.53,0.0
gfx942,304,288,1280,4096,ck,18,0,19.5389,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,154.56,366.44,0.0
gfx942,304,320,1280,4096,ck,18,0,18.4779,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,181.59,399.01,0.0
gfx942,304,352,1280,4096,ck,18,0,19.571,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,188.59,387.6,0.0
gfx942,304,384,1280,4096,ck,18,0,18.3686,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,219.21,424.57,0.0
gfx942,304,416,1280,4096,ck,18,0,19.6943,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,221.49,406.81,0.0
gfx942,304,448,1280,4096,ck,18,0,18.4461,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,254.67,445.88,0.0
gfx942,304,480,1280,4096,ck,18,0,20.4443,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,246.19,412.72,0.0
gfx942,304,512,1280,4096,ck,18,0,18.7053,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,287.02,462.48,0.0
gfx942,304,544,1280,4096,ck,18,0,20.135,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,283.3,440.22,0.0
gfx942,304,576,1280,4096,ck,18,0,19.4673,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,310.25,466.26,0.0
gfx942,304,608,1280,4096,ck,18,0,21.2679,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,299.76,436.8,0.0
gfx942,304,640,1280,4096,ck,18,0,20.3045,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,330.51,468.01,0.0
gfx942,304,672,1280,4096,ck,18,0,22.7396,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,309.87,427.26,0.0
gfx942,304,704,1280,4096,ck,18,0,20.8517,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,354.02,476.16,0.0
gfx942,304,736,1280,4096,ck,18,0,24.0449,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,320.96,421.78,0.0
gfx942,304,768,1280,4096,ck,18,0,21.9846,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,366.3,471.0,0.0
gfx942,304,800,1280,4096,ck,18,0,25.7719,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,325.49,410.05,0.0
gfx942,304,832,1280,4096,ck,18,0,24.0195,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,363.21,448.83,0.0
gfx942,304,864,1280,4096,ck,18,0,26.6216,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,340.31,412.96,0.0
gfx942,304,896,1280,4096,ck,18,0,24.0746,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,390.26,465.5,0.0
gfx942,304,928,1280,4096,ck,18,0,26.9324,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,361.3,424.01,0.0
gfx942,304,960,1280,4096,ck,18,0,25.1321,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,400.54,462.86,0.0
gfx942,304,992,1280,4096,ck,3,0,32.0128,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,324.93,370.03,0.0
gfx942,304,1024,1280,4096,ck,3,0,31.8285,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,337.35,378.86,0.0
gfx942,304,1088,1280,4096,ck,3,0,33.7642,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,337.89,369.76,0.0
gfx942,304,1152,1280,4096,ck,3,0,36.2215,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,333.49,356.43,0.0
