gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,128,32,2304,4096,21,0,5.8353,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,32,4096,1024,21,0,3.8497,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,32,4096,2048,21,0,4.4479,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,32,4096,4096,21,0,5.8259,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,32,4096,8192,21,0,8.6295,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,32,4608,2048,21,0,6.2762,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,96.23,804.03,0.0
gfx950,128,32,4608,4096,21,0,5.9714,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,32,9216,4096,21,0,6.5226,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,40,4096,2048,21,0,5.8691,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,114.34,777.45,0.0
gfx950,128,40,4608,2048,21,0,6.0181,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,125.45,852.13,0.0
gfx950,128,48,4096,2048,21,0,5.9834,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,134.59,774.92,0.0
gfx950,128,48,4608,2048,21,0,6.0532,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,149.67,860.72,0.0
gfx950,128,56,4096,2048,21,0,6.0402,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,155.55,779.84,0.0
gfx950,128,56,4608,2048,21,0,5.8999,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,179.15,896.97,0.0
gfx950,128,64,1280,4096,21,0,5.8984,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,64,2304,4096,21,0,6.0703,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,64,4096,1024,21,0,4.0191,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,64,4096,2048,21,0,4.7093,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,64,4096,4096,21,0,6.1415,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,64,4096,8192,21,0,9.1779,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,64,4608,2048,21,0,5.9866,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,201.78,897.66,0.0
gfx950,128,64,4608,4096,21,0,6.3469,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,64,9216,4096,29,0,7.4996,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,65,4096,2048,21,0,5.967,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,182.76,803.31,0.0
gfx950,128,65,4608,2048,21,0,5.907,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,207.69,911.49,0.0
gfx950,128,67,4096,2048,21,0,5.951,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,188.89,808.57,0.0
gfx950,128,67,4608,2048,21,0,5.9729,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,211.72,904.87,0.0
gfx950,128,72,4096,2048,21,0,6.023,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,200.56,806.55,0.0
gfx950,128,72,4608,2048,21,0,6.1226,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,221.96,891.1,0.0
gfx950,128,80,4096,2048,21,0,6.0268,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,222.7,818.28,0.0
gfx950,128,80,4608,2048,21,0,5.9639,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,253.18,928.55,0.0
gfx950,128,88,4096,2048,21,0,6.0913,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,242.38,821.71,0.0
gfx950,128,88,4608,2048,21,0,6.3462,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,261.72,885.52,0.0
gfx950,128,96,4096,2048,21,0,6.1684,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,261.11,823.4,0.0
gfx950,128,96,4608,2048,21,0,6.3429,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,285.66,898.9,0.0
gfx950,128,104,4096,2048,21,0,6.1688,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,282.85,835.3,0.0
gfx950,128,104,4608,2048,29,0,6.8431,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,286.85,845.17,0.0
gfx950,128,112,4096,2048,21,0,6.2106,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,302.56,841.54,0.0
gfx950,128,112,4608,2048,29,0,6.6923,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,315.87,876.45,0.0
gfx950,128,120,4096,2048,21,0,6.0664,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,331.87,873.7,0.0
gfx950,128,120,4608,2048,29,0,6.6794,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,339.09,890.41,0.0
gfx950,128,128,1280,4096,21,0,6.0928,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,128,2304,4096,21,0,6.3917,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,128,4096,1024,21,0,4.1948,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,128,4096,2048,21,0,5.186,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,128,4096,4096,21,0,7.101,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,128,4096,8192,21,0,10.495,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,128,4608,2048,29,0,6.7505,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,357.89,893.17,0.0
gfx950,128,128,4608,4096,29,0,7.6183,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,128,9216,4096,29,0,13.769,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,136,4096,2048,29,0,6.5688,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,347.35,829.33,0.0
gfx950,128,136,4608,2048,29,0,6.5503,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,391.88,932.97,0.0
