gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,1,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,16,0,15.2548,flydsl_moe1_abf16_wnvfp4_bf16_t16x64x128_kb4,0.0%,10.6595,flydsl_moe2_abf16_wnvfp4_bf16_t16x128x256_atomic,0.0%,25.9143,0,0,0,1.46,11653.88,
gfx950,256,2,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,16,0,15.415,flydsl_moe1_abf16_wnvfp4_bf16_t16x64x128_kb4,0.0%,10.8526,flydsl_moe2_abf16_wnvfp4_bf16_t16x128x128_atomic,0.0%,26.2676,0,0,0,2.87,11497.6,
gfx950,256,4,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,16,0,18.5361,flydsl_moe1_abf16_wnvfp4_bf16_t16x64x128_kb2,0.0%,11.8063,flydsl_moe2_abf16_wnvfp4_bf16_t16x128x128_atomic,0.0%,30.3424,0,0,0,4.98,9954.36,
gfx950,256,8,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,16,0,23.8383,flydsl_moe1_abf16_wnvfp4_bf16_t16x64x128,0.0%,14.9959,flydsl_moe2_abf16_wnvfp4_bf16_t16x128x256_atomic,0.0%,38.8342,0,0,0,7.78,7778.92,
gfx950,256,16,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,16,0,35.5407,flydsl_moe1_abf16_wnvfp4_bf16_t16x64x128,0.0%,20.5676,flydsl_moe2_abf16_wnvfp4_bf16_t16x128x128_atomic,0.0%,56.1083,0,0,0,10.76,5385.77,
gfx950,256,32,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,16,0,46.5161,flydsl_moe1_abf16_wnvfp4_bf16_t16x64x128,0.0%,26.806,flydsl_moe2_abf16_wnvfp4_bf16_t16x128x128_atomic,0.0%,73.3221,0,0,0,16.47,4124.04,
gfx950,256,64,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,16,0,60.6681,flydsl_moe1_abf16_wnvfp4_bf16_t16x64x128,0.0%,34.7384,flydsl_moe2_abf16_wnvfp4_bf16_t16x128x256_atomic,0.0%,95.4065,0,0,0,25.32,3173.54,
gfx950,256,128,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,16,0,62.2705,flydsl_moe1_abf16_wnvfp4_bf16_t16x64x128,0.0%,37.604,flydsl_moe2_abf16_wnvfp4_bf16_t16x128x128_atomic,0.0%,99.8745,0,0,0,48.38,3039.44,
gfx950,256,256,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,16,0,64.5869,flydsl_moe1_abf16_wnvfp4_bf16_t16x64x128,0.0%,40.2812,flydsl_moe2_abf16_wnvfp4_bf16_t16x128x128_atomic,0.0%,104.8681,0,0,0,92.15,2909.71,
gfx950,256,512,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,32,0,78.1223,flydsl_moe1_abf16_wnvfp4_bf16_t32x64x64,0.0%,52.4203,flydsl_moe2_abf16_wnvfp4_bf16_t32x128x64_atomic,0.0%,130.5426,0,0,0,148.05,2361.54,
gfx950,256,1024,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,64,0,94.3798,flydsl_moe1_abf16_wnvfp4_bf16_t64x64x128,0.0%,75.2112,flydsl_moe2_abf16_wnvfp4_bf16_t64x128x64_atomic,0.0%,169.591,0,0,0,227.93,1854.89,
gfx950,256,2048,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,64,0,136.4198,flydsl_moe1_abf16_wnvfp4_bf16_t64x128x64,0.0%,113.6991,flydsl_moe2_abf16_wnvfp4_bf16_t64x128x128_atomic,0.0%,250.1189,0,0,0,309.09,1308.0,
gfx950,256,4096,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,64,0,210.0531,flydsl_moe1_abf16_wnvfp4_bf16_t64x128x64,0.0%,185.2327,flydsl_moe2_abf16_wnvfp4_bf16_t64x128x128_atomic,0.0%,395.2858,0,0,0,391.16,891.31,
gfx950,256,8192,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,64,0,360.9083,flydsl_moe1_abf16_wnvfp4_bf16_t64x128x64,0.0%,339.8733,flydsl_moe2_abf16_wnvfp4_bf16_t64x128x128_atomic,0.0%,700.7816,0,0,0,441.28,574.58,
gfx950,256,16384,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,64,0,651.2119,flydsl_moe1_abf16_wnvfp4_bf16_t64x128x64,0.0%,659.1919,flydsl_moe2_abf16_wnvfp4_bf16_t64x128x64_atomic,0.0%,1310.4038,0,0,0,471.97,384.09,
gfx950,256,32768,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,nvfp4_bf16,QuantType.No,1,0,128,0,1176.1881,flydsl_moe1_abf16_wnvfp4_bf16_t128x64x64,0.0%,1326.7275,flydsl_moe2_abf16_wnvfp4_bf16_t128x128x64_atomic,0.0%,2502.9156,0,0,0,494.2,281.53,
