gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw
gfx950,256,1024,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,285.5903,flydsl_mxmoe_g1_a4w4_32x128x256_nt_kw2_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x128_atomic_persist_nt_sbm32,1.2%,285.5903,0,0,0,355.29,11180.05
gfx950,256,2048,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,358.8247,flydsl_mxmoe_g1_a4w4_64x128x256_nt_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x128_atomic_persist_nt_sbm64,1.2%,358.8247,0,0,0,565.56,8959.62
gfx950,256,4096,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,547.6567,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x128_reduce_persist_sbm64,1.2%,547.6567,0,0,0,741.11,5950.76
gfx950,256,8192,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,809.8463,flydsl_mxmoe_g1_a4w4_64x256x256_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x128_reduce_persist_sbm64,1.2%,809.8463,0,0,0,1002.35,4132.95
gfx950,256,16384,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1349.5638,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_reduce_sbm64,1.2%,1349.5638,0,0,0,1202.98,2610.63
gfx950,256,32768,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,2521.7585,flydsl_mxmoe_g1_a4w4_128x256x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x128_reduce_sbm128,1.2%,2521.7585,0,0,0,1287.59,1536.84
gfx950,256,1,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,20.909,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt,1.1%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_sbm16,1.1%,20.909,0,0,0,7.37,202730.4
gfx950,256,2,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,23.4653,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_sbm16,1.2%,23.4653,0,0,0,13.14,180645.95
gfx950,256,4,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,31.9378,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd2,1.1%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x256x256_atomic_nt_sbm16,1.1%,31.9378,0,0,0,19.31,132725.31
gfx950,256,8,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,52.6309,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_hpf_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_nt_sbm16,1.2%,52.6309,0,0,0,23.43,80542.81
gfx950,256,16,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,95.9143,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_nt_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_sbm16,1.2%,95.9143,0,0,0,25.71,44197.92
gfx950,256,32,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,156.8969,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_nt_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_nt_sbm16,1.2%,156.8969,0,0,0,31.44,27021.29
gfx950,256,64,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,248.9539,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,248.9539,0,0,0,39.63,17032.25
gfx950,256,128,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,306.6442,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,306.6442,0,0,0,64.34,13832.39
gfx950,256,256,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,333.5193,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,333.5193,0,0,0,118.31,12726.02
gfx950,256,512,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,353.5955,flydsl_mxmoe_g1_a4w4_32x64x256_nt_kw2_xcd4_w2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_nt_sbm32,1.2%,353.5955,0,0,0,223.19,12019.04
gfx950,256,1024,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,372.3048,flydsl_mxmoe_g1_a4w4_32x64x256_nt_kw2_xcd4_w2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_nt_sbm32,1.2%,372.3048,0,0,0,423.95,11444.62
gfx950,256,2048,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,461.6986,flydsl_mxmoe_g1_a4w4_64x128x256_nt_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x128_atomic_nt_sbm64,1.2%,461.6986,0,0,0,683.74,9276.42
gfx950,256,4096,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,689.8471,flydsl_mxmoe_g1_a4w4_128x256x256_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x256_reduce_sbm128,1.2%,689.8471,0,0,0,915.22,6272.33
gfx950,256,8192,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1053.2481,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_sbm64,1.2%,1053.2481,0,0,0,1198.88,4191.82
gfx950,256,16384,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1697.6164,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_sbm64,1.2%,1697.6164,0,0,0,1487.64,2704.49
gfx950,256,32768,7168,512,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,3190.5167,flydsl_mxmoe_g1_a4w4_128x256x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x128_reduce_sbm128,1.2%,3190.5167,0,0,0,1583.09,1549.44
gfx950,256,1,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,22.1913,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_sbm16,1.2%,22.1913,0,0,0,10.42,286523.29
gfx950,256,2,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,28.2232,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_nt_sbm16,1.2%,28.2232,0,0,0,16.38,225287.91
gfx950,256,4,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,43.4079,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_hpf_nt_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x256x256_atomic_nt_sbm16,1.2%,43.4079,0,0,0,21.31,146479.99
gfx950,256,8,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,77.5298,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_sbm16,1.2%,77.5298,0,0,0,23.86,82013.3
gfx950,256,16,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,135.2195,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,135.2195,0,0,0,27.36,47024.63
gfx950,256,32,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,233.7982,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,233.7982,0,0,0,31.65,27198.63
gfx950,256,64,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,336.7174,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_kw4_fp4,1.0%,171.5947,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_persist_nt_sbm32,1.2%,508.3121,0,0,0,29.11,12511.37
gfx950,256,128,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,447.7734,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_persist_nt_sbm16,1.2%,447.7734,0,0,0,66.09,14205.97
gfx950,256,256,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,492.5423,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,492.5423,0,0,0,120.17,12920.33
gfx950,256,512,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,523.898,flydsl_mxmoe_g1_a4w4_32x64x256_nt_kw4_xcd4_w2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_nt_sbm32,1.2%,523.898,0,0,0,225.96,12157.54
gfx950,256,1024,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,517.4864,flydsl_mxmoe_g1_a4w4_32x64x256_nt_kw2_xcd4_w2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_nt_sbm32,1.2%,517.4864,0,0,0,457.52,12329.45
gfx950,256,2048,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,632.2458,flydsl_mxmoe_g1_a4w4_64x256x256_nt_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_atomic_persist_nt_sbm64,1.2%,632.2458,0,0,0,748.95,10126.35
gfx950,256,4096,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,851.7617,flydsl_mxmoe_g1_a4w4_128x128x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t128x256x256_atomic_nt_sbm128,1.2%,851.7617,0,0,0,1111.86,7568.29
gfx950,256,8192,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1388.7616,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_atomic_sbm64,1.2%,1388.7616,0,0,0,1363.86,4705.24
gfx950,256,16384,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,2259.1164,flydsl_mxmoe_g1_a4w4_128x256x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x128_reduce_sbm128,1.2%,2259.1164,0,0,0,1676.83,2970.46
gfx950,256,32768,7168,768,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,3919.0184,flydsl_mxmoe_g1_a4w4_128x256x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x128_reduce_sbm128,1.2%,3919.0184,0,0,0,1933.22,1802.22
gfx950,256,1,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,28.1374,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd4,1.3%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x256x256_atomic_sbm16,1.3%,28.1374,0,0,0,16.43,451947.48
gfx950,256,2,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,44.5975,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x256x256_atomic_sbm16,1.2%,44.5975,0,0,0,20.74,285142.63
gfx950,256,4,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,80.0456,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_persist_sbm16,1.2%,80.0456,0,0,0,23.11,158868.09
gfx950,256,8,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,151.1447,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_nt_sbm16,1.2%,151.1447,0,0,0,24.48,84136.44
gfx950,256,16,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,254.531,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,254.531,0,0,0,29.07,49962.28
gfx950,256,32,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,385.6877,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_kw4_fp4,1.0%,196.1826,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x128_atomic_nt_sbm32,1.2%,581.8703,0,0,0,25.43,21855.89
gfx950,256,64,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,658.5507,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2_kw4_fp4,1.0%,334.0313,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_nt_sbm32,1.2%,992.582,0,0,0,29.82,12813.03
gfx950,256,128,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,659.3811,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kw4_fp4,1.0%,341.3325,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_persist_nt_sbm32,1.2%,1000.7136,0,0,0,59.15,12710.29
gfx950,256,256,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,1009.7223,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_nt_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x256_atomic_persist_nt_sbm16,1.2%,1009.7223,0,0,0,117.24,12599.61
gfx950,256,512,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,668.5625,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kw4_fp4,1.0%,361.8657,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_atomic_nt_sbm32,1.2%,1030.4282,0,0,0,229.77,12351.77
gfx950,256,1024,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,681.7064,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4_fp4,1.0%,357.842,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_nt_sbm32,1.2%,1039.5484,0,0,0,455.51,12254.0
gfx950,256,2048,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,702.7234,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4_fp4,1.0%,415.6472,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_atomic_nt_sbm64,1.2%,1118.3706,0,0,0,846.8,11410.03
gfx950,256,4096,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1453.688,flydsl_mxmoe_g1_a4w4_128x256x256,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t128x256x256_atomic_nt_sbm128,1.2%,1453.688,0,0,0,1302.95,8808.41
gfx950,256,8192,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,2327.0924,flydsl_mxmoe_g1_a4w4_64x256x256_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_atomic_sbm64,1.2%,2327.0924,0,0,0,1627.85,5540.29
gfx950,256,16384,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,3553.9008,flydsl_mxmoe_g1_a4w4_128x256x256_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x256_atomic_persist_sbm128,1.2%,3553.9008,0,0,0,2131.83,3677.35
gfx950,256,32768,7168,1536,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,6093.7255,flydsl_mxmoe_g1_a4w4_128x256x256_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x128_atomic_sbm128,1.2%,6093.7255,0,0,0,2486.6,2202.47
gfx950,256,1,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,13.203,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_kw2_fp4,0.9%,10.5854,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_nt_sbm32,1.1%,23.7884,0,0,0,12.69,270823.73
gfx950,256,2,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,21.3317,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kw2_fp4,0.9%,14.4868,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x128_reduce_nt_sbm32,1.1%,35.8185,0,0,0,16.86,179864.47
