gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,1,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,18.0,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_fp4,20.0%,9.5,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,1.5%,27.5,0,0,0,0.0,0.0,
gfx950,256,2,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,18.0,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_fp4,20.0%,9.5,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,1.5%,27.5,0,0,0,0.0,0.0,
gfx950,256,4,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,28.5005,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_fp4,20.0%,19.299,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,1.5%,47.7995,0,0,0,0.0,0.0,
gfx950,256,8,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,54.3584,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,20.0%,30.4539,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,1.5%,84.8123,0,0,0,0.0,0.0,
gfx950,256,16,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,96.3987,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3,20.0%,51.0459,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,1.5%,147.4446,0,0,0,0.0,0.0,
gfx950,256,32,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,163.055,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,20.0%,89.1386,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic_persist,1.5%,252.1936,0,0,0,0.0,0.0,
gfx950,256,64,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,161.46699999999998,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,20.0%,90.7529,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic_persist,1.5%,252.2199,0,0,0,0.0,0.0,
gfx950,256,128,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,164.0521,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,20.0%,93.291,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic,1.5%,257.3431,0,0,0,0.0,0.0,
gfx950,256,256,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,166.8846,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,20.0%,97.1827,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic_persist,1.5%,264.0673,0,0,0,0.0,0.0,
gfx950,256,512,6144,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,170.0333,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,20.0%,106.3422,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic,1.5%,276.3755,0,0,0,0.0,0.0,
