gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,3072,5120,6144,ck,0,0,237.7559,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,812.91,344.0,0.0
gfx942,304,3073,5120,6144,ck,0,0,245.1337,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,788.7,333.72,0.0
gfx942,304,5737,5120,6144,ck,0,0,378.5045,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,953.6,331.44,0.0
gfx942,304,7169,5120,6144,ck,0,0,481.6669,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,936.4,309.16,0.0
gfx942,304,8192,5120,6144,ck,0,0,537.04,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,959.7,308.5,0.0
gfx942,304,8208,5120,6144,ck,0,0,545.9885,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,945.81,303.92,0.0
gfx942,304,8240,5120,6144,ck,0,0,538.2443,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,963.16,309.27,0.0
gfx942,304,8243,5120,6144,ck,0,0,538.9952,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,962.17,308.93,0.0
gfx942,304,8248,5120,6144,ck,0,0,539.6875,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,961.52,308.68,0.0
gfx942,304,8296,5120,6144,ck,0,0,536.6286,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,972.63,311.91,0.0
gfx942,304,8304,5120,6144,ck,0,0,536.7494,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,973.35,312.08,0.0
gfx942,304,8312,5120,6144,ck,0,0,541.9173,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,964.99,309.35,0.0
gfx942,304,8455,5120,6144,ck,0,0,552.3106,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,963.12,307.77,0.0
gfx942,304,14448,5120,6144,ck,0,0,922.1707,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,985.71,290.81,0.0
gfx942,304,14451,5120,6144,ck,0,0,937.1607,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,970.14,286.21,0.0
gfx942,304,15361,5120,6144,ck,0,0,989.3824,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,976.8,286.17,0.0
gfx942,304,16384,5120,6144,ck,0,0,1021.6622,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1008.94,293.53,0.0
gfx942,304,16449,5120,6144,ck,0,0,1060.3637,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,975.97,283.82,0.0
gfx942,304,16612,5120,6144,ck,0,0,1079.8644,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,967.84,281.17,0.0
gfx942,304,16631,5120,6144,ck,0,0,1070.543,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,977.38,283.91,0.0
gfx942,304,24577,5120,6144,ck,0,0,1553.467,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,995.35,279.46,0.0
gfx942,304,24813,5120,6144,ck,0,0,1580.7631,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,987.56,277.08,0.0
gfx942,304,31666,5120,6144,ck,0,0,1988.6134,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1001.83,276.71,0.0
gfx942,304,31745,5120,6144,ck,0,0,2032.9851,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,982.41,271.31,0.0
gfx942,304,31841,5120,6144,ck,0,0,2030.2386,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,986.71,272.45,0.0
gfx942,304,32833,5120,6144,ck,0,0,2061.4663,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1002.04,276.21,0.0
gfx942,304,33000,5120,6144,ck,0,0,2103.0466,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,987.23,272.05,0.0
gfx942,304,39966,5120,6144,ck,0,0,2550.567,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,985.84,269.06,0.0
gfx942,304,46284,5120,6144,ck,0,0,2951.692,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,986.53,267.57,0.0
gfx942,304,47797,5120,6144,ck,0,0,3043.7204,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,987.98,267.62,0.0
gfx942,304,47855,5120,6144,ck,0,0,2991.9426,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1006.29,272.57,0.0
gfx942,304,48140,5120,6144,ck,0,0,3039.7484,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,996.37,269.82,0.0
gfx942,304,48157,5120,6144,ck,0,0,3060.2592,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,990.04,268.1,0.0
gfx942,304,48164,5120,6144,ck,0,0,3067.4782,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,987.85,267.51,0.0
gfx942,304,48172,5120,6144,ck,0,0,3030.0362,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1000.23,270.86,0.0
gfx942,304,48561,5120,6144,ck,0,0,3134.5581,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,974.68,263.86,0.0
gfx942,304,48934,5120,6144,ck,0,0,3166.8262,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,972.16,263.1,0.0
gfx942,304,51201,5120,6144,ck,0,0,3256.4015,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,989.22,267.27,0.0
gfx942,304,51624,5120,6144,ck,0,0,3282.4152,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,989.49,267.26,0.0
gfx942,304,52569,5120,6144,ck,0,0,3354.448,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,985.96,266.14,0.0
gfx942,304,53153,5120,6144,ck,0,0,3372.9846,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,991.44,267.51,0.0
gfx942,304,57345,5120,6144,ck,0,0,3650.6056,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,988.28,265.98,0.0
gfx942,304,57353,5120,6144,ck,0,0,3625.122,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,995.37,267.89,0.0
gfx942,304,57354,5120,6144,ck,0,0,3674.9069,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,981.9,264.26,0.0
gfx942,304,57386,5120,6144,ck,0,0,3673.0838,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,982.94,264.54,0.0
gfx942,304,57393,5120,6144,ck,0,0,3614.0745,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,999.11,268.89,0.0
gfx942,304,57394,5120,6144,ck,0,0,3651.5363,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,988.88,266.13,0.0
gfx942,304,57409,5120,6144,ck,0,0,3648.2462,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,990.03,266.44,0.0
gfx942,304,57449,5120,6144,ck,0,0,3676.0267,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,983.23,264.61,0.0
gfx942,304,57457,5120,6144,ck,0,0,3617.5757,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,999.26,268.92,0.0
gfx942,304,57569,5120,6144,ck,0,0,3610.0778,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1003.28,269.99,0.0
gfx942,304,57577,5120,6144,ck,2,0,4577.6122,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,791.34,212.95,0.0
gfx942,304,57582,5120,6144,ck,0,0,3884.0426,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,932.73,251.0,0.0
gfx942,304,58305,5120,6144,ck,0,0,3891.991,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,942.51,253.53,0.0
gfx942,304,58833,5120,6144,ck,0,0,3960.8774,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,934.5,251.3,0.0
gfx942,304,60000,5120,6144,ck,0,0,4050.1698,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,932.03,250.48,0.0
gfx942,304,60008,5120,6144,ck,0,0,4073.0216,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,926.92,249.11,0.0
gfx942,304,60009,5120,6144,ck,0,0,4070.0578,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,927.61,249.29,0.0
gfx942,304,60010,5120,6144,ck,0,0,4106.9732,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,919.29,247.06,0.0
gfx942,304,60059,5120,6144,ck,0,0,4066.9222,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,929.1,249.69,0.0
gfx942,304,60060,5120,6144,ck,0,0,4070.9282,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,928.2,249.45,0.0
gfx942,304,61313,5120,6144,ck,0,0,4101.9782,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,940.4,252.56,0.0
gfx942,304,61444,5120,6144,ck,0,0,4157.459,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,929.83,249.71,0.0
gfx942,304,64513,5120,6144,ck,0,0,4379.6464,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,926.74,248.52,0.0
gfx942,304,64514,5120,6144,ck,0,0,4383.1344,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,926.02,248.33,0.0
gfx942,304,64576,5120,6144,ck,0,0,4329.4862,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,938.4,251.64,0.0
gfx942,304,64577,5120,6144,ck,0,0,4361.6916,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,931.48,249.79,0.0
