gfx,cu_num,N,C,D,H,W,K,kT,kH,kW,stride_d,stride_h,stride_w,pad_d,pad_h,pad_w,dil_d,dil_h,dil_w,groups,bias,tile_m,tile_n,wave_m,wave_n,wgm,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,1,3,1,1024,1024,96,1,3,3,1,1,1,0,1,1,1,1,1,1,True,192,96,3,2,1,1,123.7199,conv3d_implicit_t192x96_w3x2_g1,0.0,43.94,1678.17
gfx950,256,1,192,1,512,512,192,1,3,3,1,1,1,0,1,1,1,1,1,1,True,128,192,2,2,1,1,238.5401,conv3d_implicit_t128x192_w2x2_g1,0.0,729.21,846.78
gfx950,256,1,16,1,128,128,384,1,3,3,1,1,1,0,1,1,1,1,1,1,True,128,192,2,2,1,1,19.554,conv3d_implicit_t128x192_w2x2_g1,0.0,92.66,675.96
gfx950,256,1,384,1,256,256,192,1,3,3,1,1,1,0,1,1,1,1,1,1,True,128,192,4,1,1,1,127.8581,conv3d_implicit_t128x192_w4x1_g1,0.0,680.23,600.86
gfx950,256,1,384,1,512,512,192,1,3,3,1,1,1,0,1,1,1,1,1,1,True,128,192,1,4,1,1,493.521,conv3d_implicit_t128x192_w1x4_g1,0.0,704.92,614.6
gfx950,256,1,96,1,1024,1024,3,1,3,3,1,1,1,0,1,1,1,1,1,1,True,64,32,1,2,1,1,218.4976,conv3d_implicit_t64x32_w1x2_g1,0.0,24.88,950.23
gfx950,256,1,96,1,512,512,192,1,3,3,1,1,1,0,1,1,1,1,1,1,True,128,192,2,2,1,1,150.8667,conv3d_implicit_t128x192_w2x2_g1,0.0,576.49,1003.05
