gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,16384,2304,1536,torch.float8_e4m3fn,flydsl,483,0,68.2176,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,1699.91,1527.5,0.0
gfx950,256,32768,2304,1536,torch.float8_e4m3fn,flydsl,1640,0,124.7383,flydsl_bpreshuflle_128x192x256_F8_F8_B16_1x1x4x1_default,1859.32,1642.36,0.0
gfx950,256,1,3072,512,torch.float8_e4m3fn,flydsl,1,0,2.8365,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x2_default,1.11,556.86,0.0
gfx950,256,2,3072,512,torch.float8_e4m3fn,flydsl,497,0,3.4411,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x2x0x2_default,1.83,460.95,0.0
gfx950,256,4,3072,512,torch.float8_e4m3fn,cktile,2,0,2.719,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x512_1x4x1_16x16x128_default,4.63,588.26,0.0
gfx950,256,8,3072,512,torch.float8_e4m3fn,cktile,30,0,2.6023,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_16x64x512_1x4x1_16x16x128_default,9.67,624.87,0.0
gfx950,256,16,3072,512,torch.float8_e4m3fn,cktile,138,0,3.0395,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_16x64x512_1x4x1_16x16x128_default,16.56,552.51,0.0
gfx950,256,32,3072,512,torch.float8_e4m3fn,flydsl,961,0,2.9897,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x2_default,33.67,597.34,0.0
gfx950,256,64,3072,512,torch.float8_e4m3fn,flydsl,970,0,3.1574,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x4x0x2_default,63.76,633.07,0.0
gfx950,256,128,3072,512,torch.float8_e4m3fn,flydsl,10,0,3.4744,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x0x0x2_default,115.89,697.91,0.0
gfx950,256,256,3072,512,torch.float8_e4m3fn,flydsl,22,0,4.0387,flydsl_bpreshuflle_64x64x256_F8_F8_B16_0x0x0x2_default,199.4,811.35,0.0
gfx950,256,512,3072,512,torch.float8_e4m3fn,flydsl,324,0,5.0538,flydsl_bpreshuflle_32x192x256_F8_F8_B16_0x1x4x2_default,318.69,985.54,0.0
gfx950,256,1024,3072,512,torch.float8_e4m3fn,flydsl,582,0,6.4941,flydsl_bpreshuflle_64x192x256_F8_F8_B16_0x2x4x2_default,496.02,1291.73,0.0
gfx950,256,1088,3072,512,torch.float8_e4m3fn,flydsl,580,0,7.0625,flydsl_bpreshuflle_64x128x256_F8_F8_B16_0x2x4x2_default,484.61,1248.08,0.0
gfx950,256,1152,3072,512,torch.float8_e4m3fn,flydsl,2189,0,7.0601,flydsl_bpreshuflle_64x128x256_F8_F8_B16_0x4x4x1_default,513.29,1308.84,0.0
gfx950,256,1216,3072,512,torch.float8_e4m3fn,flydsl,334,0,7.2268,flydsl_bpreshuflle_64x128x256_F8_F8_B16_0x1x4x2_default,529.31,1337.6,0.0
gfx950,256,1280,3072,512,torch.float8_e4m3fn,flydsl,276,0,7.2326,flydsl_bpreshuflle_64x256x256_F8_F8_B16_0x1x0x2_default,556.72,1395.42,0.0
gfx950,256,1344,3072,512,torch.float8_e4m3fn,flydsl,334,0,7.5664,flydsl_bpreshuflle_64x128x256_F8_F8_B16_0x1x4x2_default,558.77,1390.16,0.0
gfx950,256,1408,3072,512,torch.float8_e4m3fn,flydsl,2086,0,8.1744,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x3x4x1_default,541.84,1338.88,0.0
gfx950,256,1472,3072,512,torch.float8_e4m3fn,flydsl,87,0,8.4685,flydsl_bpreshuflle_64x192x128_F8_F8_B16_0x0x4x2_default,546.79,1342.68,0.0
gfx950,256,1536,3072,512,torch.float8_e4m3fn,flydsl,1045,0,8.2285,flydsl_bpreshuflle_96x128x256_F8_F8_B16_0x4x4x2_default,587.21,1433.61,0.0
gfx950,256,1600,3072,512,torch.float8_e4m3fn,flydsl,464,0,8.2015,flydsl_bpreshuflle_80x128x256_F8_F8_B16_1x1x4x2_default,613.69,1490.27,0.0
gfx950,256,1664,3072,512,torch.float8_e4m3fn,flydsl,88,0,8.7712,flydsl_bpreshuflle_64x192x256_F8_F8_B16_0x0x4x2_default,596.78,1442.04,0.0
gfx950,256,1728,3072,512,torch.float8_e4m3fn,flydsl,1143,0,8.5241,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x4x4x2_default,637.7,1533.82,0.0
gfx950,256,1792,3072,512,torch.float8_e4m3fn,flydsl,2086,0,8.8268,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x3x4x1_default,638.64,1529.48,0.0
gfx950,256,1856,3072,512,torch.float8_e4m3fn,flydsl,2086,0,8.8775,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x3x4x1_default,657.67,1568.73,0.0
gfx950,256,1920,3072,512,torch.float8_e4m3fn,flydsl,222,0,8.9106,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x0x4x2_default,677.82,1610.71,0.0
gfx950,256,1984,3072,512,torch.float8_e4m3fn,flydsl,2086,0,9.1991,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x3x4x1_default,678.45,1606.5,0.0
gfx950,256,2048,3072,512,torch.float8_e4m3fn,flydsl,2086,0,9.5846,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x3x4x1_default,672.17,1586.33,0.0
gfx950,256,2112,3072,512,torch.float8_e4m3fn,flydsl,89,0,10.3979,flydsl_bpreshuflle_64x256x128_F8_F8_B16_0x0x4x2_default,638.95,1503.22,0.0
gfx950,256,2176,3072,512,torch.float8_e4m3fn,flydsl,723,0,9.9368,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x2x4x2_default,688.86,1615.84,0.0
gfx950,256,2240,3072,512,torch.float8_e4m3fn,flydsl,1147,0,9.9499,flydsl_bpreshuflle_112x128x256_F8_F8_B16_1x4x4x2_default,708.19,1656.53,0.0
gfx950,256,2304,3072,512,torch.float8_e4m3fn,flydsl,543,0,10.2899,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x2x0x2_default,704.36,1643.19,0.0
gfx950,256,2368,3072,512,torch.float8_e4m3fn,flydsl,337,0,10.6828,flydsl_bpreshuflle_64x256x128_F8_F8_B16_0x1x4x2_default,697.3,1622.63,0.0
gfx950,256,2432,3072,512,torch.float8_e4m3fn,flydsl,1919,0,10.6562,flydsl_bpreshuflle_64x256x128_F8_F8_B16_0x3x0x1_default,717.93,1666.66,0.0
gfx950,256,2496,3072,512,torch.float8_e4m3fn,flydsl,470,0,10.8331,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x1x4x2_default,724.79,1678.77,0.0
gfx950,256,2560,3072,512,torch.float8_e4m3fn,flydsl,603,0,10.6702,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x2x4x2_default,754.72,1744.32,0.0
gfx950,256,2624,3072,512,torch.float8_e4m3fn,flydsl,89,0,11.1364,flydsl_bpreshuflle_64x256x128_F8_F8_B16_0x0x4x2_default,741.21,1709.55,0.0
gfx950,256,2688,3072,512,torch.float8_e4m3fn,flydsl,357,0,10.8715,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x1x4x2_default,777.79,1790.39,0.0
gfx950,256,2752,3072,512,torch.float8_e4m3fn,flydsl,1243,0,11.724,flydsl_bpreshuflle_64x192x128_F8_F8_B16_0x0x4x1_default,738.4,1696.53,0.0
gfx950,256,2816,3072,512,torch.float8_e4m3fn,flydsl,1918,0,11.6008,flydsl_bpreshuflle_64x192x256_F8_F8_B16_0x3x0x1_default,763.6,1751.27,0.0
gfx950,256,2880,3072,512,torch.float8_e4m3fn,flydsl,1143,0,11.2783,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x4x4x2_default,803.29,1839.12,0.0
gfx950,256,2944,3072,512,torch.float8_e4m3fn,flydsl,2030,0,12.0473,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x3x0x1_default,768.72,1757.08,0.0
gfx950,256,3008,3072,512,torch.float8_e4m3fn,flydsl,1616,0,12.1887,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x1x4x1_default,776.32,1771.65,0.0
gfx950,256,3072,3072,512,torch.float8_e4m3fn,flydsl,222,0,11.4983,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x0x4x2_default,840.44,1915.07,0.0
gfx950,256,3136,3072,512,torch.float8_e4m3fn,flydsl,1099,0,12.2685,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x4x0x2_default,804.09,1829.57,0.0
gfx950,256,3200,3072,512,torch.float8_e4m3fn,flydsl,464,0,12.4488,flydsl_bpreshuflle_80x128x256_F8_F8_B16_1x1x4x2_default,808.62,1837.29,0.0
gfx950,256,3264,3072,512,torch.float8_e4m3fn,flydsl,1691,0,12.4992,flydsl_bpreshuflle_96x256x128_F8_F8_B16_0x2x0x1_default,821.47,1863.96,0.0
gfx950,256,3328,3072,512,torch.float8_e4m3fn,flydsl,235,0,12.7099,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x0x4x2_default,823.69,1866.58,0.0
gfx950,256,3392,3072,512,torch.float8_e4m3fn,flydsl,458,0,13.0536,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x1x4x2_default,817.42,1850.07,0.0
gfx950,256,3456,3072,512,torch.float8_e4m3fn,flydsl,473,0,12.9394,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x1x4x2_default,840.2,1899.32,0.0
gfx950,256,3520,3072,512,torch.float8_e4m3fn,flydsl,1975,0,13.677,flydsl_bpreshuflle_64x256x128_F8_F8_B16_0x3x4x1_default,809.6,1828.03,0.0
gfx950,256,3584,3072,512,torch.float8_e4m3fn,flydsl,167,0,12.9878,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x0x0x2_default,868.07,1957.83,0.0
gfx950,256,3648,3072,512,torch.float8_e4m3fn,flydsl,535,0,13.1174,flydsl_bpreshuflle_96x256x128_F8_F8_B16_0x2x0x2_default,874.84,1970.97,0.0
gfx950,256,3712,3072,512,torch.float8_e4m3fn,flydsl,483,0,13.1632,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,887.09,1996.47,0.0
gfx950,256,3776,3072,512,torch.float8_e4m3fn,flydsl,1739,0,14.0636,flydsl_bpreshuflle_64x256x128_F8_F8_B16_0x2x4x1_default,844.61,1898.94,0.0
gfx950,256,3840,3072,512,torch.float8_e4m3fn,flydsl,535,0,13.4221,flydsl_bpreshuflle_96x256x128_F8_F8_B16_0x2x0x2_default,899.98,2021.44,0.0
gfx950,256,3904,3072,512,torch.float8_e4m3fn,flydsl,583,0,14.3818,flydsl_bpreshuflle_64x256x128_F8_F8_B16_0x2x4x2_default,853.92,1916.16,0.0
gfx950,256,3968,3072,512,torch.float8_e4m3fn,flydsl,725,0,13.6237,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x4x2_default,916.22,2054.06,0.0
gfx950,256,4032,3072,512,torch.float8_e4m3fn,flydsl,101,0,13.8176,flydsl_bpreshuflle_96x256x128_F8_F8_B16_0x0x4x2_default,917.93,2056.06,0.0
gfx950,256,4096,3072,512,torch.float8_e4m3fn,flydsl,1267,0,13.284,flydsl_bpreshuflle_128x192x128_F8_F8_B16_0x0x4x1_default,969.96,2170.72,0.0
gfx950,256,8192,3072,512,torch.float8_e4m3fn,flydsl,727,0,23.1672,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1112.34,2421.48,0.0
gfx950,256,16384,3072,512,torch.float8_e4m3fn,flydsl,727,0,41.1926,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1251.19,2685.55,0.0
gfx950,256,32768,3072,512,torch.float8_e4m3fn,flydsl,727,0,78.5737,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1311.88,2795.8,0.0
gfx950,256,1,3584,7168,torch.float8_e4m3fn,flydsl,498,7,8.2882,flydsl_bpreshuflle_16x128x256_F8_F8_B16_0x2x0x2_default_ks7,6.2,3101.33,0.0
gfx950,256,2,3584,7168,torch.float8_e4m3fn,flydsl,738,7,8.047,flydsl_bpreshuflle_16x128x256_F8_F8_B16_0x3x0x2_default_ks7,12.77,3196.07,0.0
gfx950,256,4,3584,7168,torch.float8_e4m3fn,flydsl,498,7,7.9299,flydsl_bpreshuflle_16x128x256_F8_F8_B16_0x2x0x2_default_ks7,25.92,3246.88,0.0
gfx950,256,8,3584,7168,torch.float8_e4m3fn,flydsl,2119,7,8.1421,flydsl_bpreshuflle_16x128x512_F8_F8_B16_0x4x0x1_default_ks7,50.48,3169.31,0.0
gfx950,256,16,3584,7168,torch.float8_e4m3fn,flydsl,496,4,8.8734,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x2x0x2_default_ks4,92.65,2921.03,0.0
gfx950,256,32,3584,7168,torch.float8_e4m3fn,flydsl,9,4,9.1829,flydsl_bpreshuflle_32x64x256_F8_F8_B16_0x0x0x2_default_ks4,179.05,2847.56,0.0
gfx950,256,48,3584,7168,torch.float8_e4m3fn,flydsl,1075,4,9.8275,flydsl_bpreshuflle_48x64x256_F8_F8_B16_1x4x0x2_default_ks4,250.95,2684.13,0.0
gfx950,256,64,3584,7168,torch.float8_e4m3fn,flydsl,1117,2,10.7727,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x4x4x2_default_ks2,305.25,2469.91,0.0
gfx950,256,128,3584,7168,torch.float8_e4m3fn,flydsl,686,0,13.91,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x2x4x2_default,472.8,1978.8,0.0
gfx950,256,256,3584,7168,torch.float8_e4m3fn,flydsl,86,2,18.2053,flydsl_bpreshuflle_64x128x256_F8_F8_B16_0x0x4x2_default_ks2,722.5,1612.72,0.0
gfx950,256,512,3584,7168,torch.float8_e4m3fn,flydsl,210,0,24.74,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x0x4x2_default,1063.33,1335.09,0.0
gfx950,256,1024,3584,7168,torch.float8_e4m3fn,flydsl,1152,0,37.9863,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x4x4x2_default,1385.06,1062.76,0.0
gfx950,256,1088,3584,7168,torch.float8_e4m3fn,flydsl,1972,0,41.0147,flydsl_bpreshuflle_64x128x256_F8_F8_B16_0x3x4x1_default,1362.97,1006.66,0.0
gfx950,256,1152,3584,7168,torch.float8_e4m3fn,ck,63,0,40.4127,a8w8_bpreshuffle_256x128x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1464.64,1044.35,0.0
gfx950,256,1216,3584,7168,torch.float8_e4m3fn,cktile,80,0,50.2924,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_96x128x128_1x4x1_16x16x128_default,1242.3,857.44,0.0
gfx950,256,1280,3584,7168,torch.float8_e4m3fn,flydsl,464,0,44.1267,flydsl_bpreshuflle_80x128x256_F8_F8_B16_1x1x4x2_default,1490.41,998.04,0.0
gfx950,256,1344,3584,7168,torch.float8_e4m3fn,flydsl,1143,0,46.1504,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x4x4x2_default,1496.3,974.16,0.0
gfx950,256,1408,3584,7168,torch.float8_e4m3fn,ck,0,0,50.8556,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1422.52,902.07,0.0
gfx950,256,1472,3584,7168,torch.float8_e4m3fn,flydsl,1000011,0,54.5188,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_4x8,1387.26,858.29,0.0
gfx950,256,1536,3584,7168,torch.float8_e4m3fn,flydsl,222,0,48.7036,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x0x4x2_default,1620.41,979.6,0.0
gfx950,256,1600,3584,7168,torch.float8_e4m3fn,flydsl,1000008,0,55.8348,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_3x8,1472.35,870.92,0.0
gfx950,256,1664,3584,7168,torch.float8_e4m3fn,ck,0,0,54.6499,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1564.44,906.59,0.0
gfx950,256,1728,3584,7168,torch.float8_e4m3fn,ck,51,0,52.2556,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1699.05,965.69,0.0
gfx950,256,1792,3584,7168,torch.float8_e4m3fn,flydsl,1147,0,53.8717,flydsl_bpreshuflle_112x128x256_F8_F8_B16_1x4x4x2_default,1709.12,953.75,0.0
gfx950,256,1856,3584,7168,torch.float8_e4m3fn,flydsl,1000011,0,56.9294,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_4x8,1675.09,918.64,0.0
gfx950,256,1920,3584,7168,torch.float8_e4m3fn,flydsl,1000005,0,58.6385,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_2x8,1682.34,907.51,0.0
gfx950,256,1984,3584,7168,torch.float8_e4m3fn,flydsl,1000001,0,58.4409,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_1x4,1744.3,926.28,0.0
gfx950,256,2048,3584,7168,torch.float8_e4m3fn,flydsl,1000011,0,58.7124,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_4x8,1792.24,937.63,0.0
gfx950,256,2112,3584,7168,torch.float8_e4m3fn,flydsl,1000005,0,59.3137,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_2x8,1829.51,943.59,0.0
gfx950,256,2176,3584,7168,torch.float8_e4m3fn,flydsl,1000002,0,60.3961,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_1x8,1851.17,941.87,0.0
gfx950,256,2240,3584,7168,torch.float8_e4m3fn,flydsl,1000011,0,60.9689,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_4x8,1887.71,948.07,0.0
gfx950,256,2304,3584,7168,torch.float8_e4m3fn,flydsl,1000008,0,62.0506,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_3x8,1907.8,946.33,0.0
gfx950,256,2368,3584,7168,torch.float8_e4m3fn,flydsl,1000035,0,74.9493,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,1623.34,795.71,0.0
gfx950,256,2432,3584,7168,torch.float8_e4m3fn,ck,88,0,73.1339,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4x4x1_1x1_intrawave_v3,1708.6,828.01,0.0
gfx950,256,2496,3584,7168,torch.float8_e4m3fn,ck,158,0,70.8619,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1809.79,867.5,0.0
gfx950,256,2560,3584,7168,torch.float8_e4m3fn,ck,156,0,70.1254,a8w8_bpreshuffle_256x160x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1875.69,889.7,0.0
gfx950,256,2624,3584,7168,torch.float8_e4m3fn,flydsl,1000028,0,76.5154,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,1762.02,827.39,0.0
gfx950,256,2688,3584,7168,torch.float8_e4m3fn,ck,47,0,72.6843,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1900.14,883.62,0.0
gfx950,256,2752,3584,7168,torch.float8_e4m3fn,flydsl,1000034,0,76.3612,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,1851.7,853.09,0.0
gfx950,256,2816,3584,7168,torch.float8_e4m3fn,flydsl,1000029,0,77.2318,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x8,1873.41,855.35,0.0
gfx950,256,2880,3584,7168,torch.float8_e4m3fn,ck,156,0,70.8219,a8w8_bpreshuffle_256x160x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2089.4,945.72,0.0
gfx950,256,2944,3584,7168,torch.float8_e4m3fn,flydsl,1000028,0,79.6032,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,1900.22,852.92,0.0
gfx950,256,3008,3584,7168,torch.float8_e4m3fn,flydsl,1000026,0,79.002,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,1956.3,871.03,0.0
gfx950,256,3072,3584,7168,torch.float8_e4m3fn,ck,158,0,77.2579,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2043.03,902.57,0.0
gfx950,256,3136,3584,7168,torch.float8_e4m3fn,flydsl,1000032,0,80.0088,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x8,2013.88,883.0,0.0
gfx950,256,3200,3584,7168,torch.float8_e4m3fn,flydsl,1000025,0,81.5416,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2016.35,877.65,0.0
gfx950,256,3264,3584,7168,torch.float8_e4m3fn,ck,158,0,79.2064,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2117.32,915.11,0.0
gfx950,256,3328,3584,7168,torch.float8_e4m3fn,flydsl,1000035,0,80.6316,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2120.67,910.32,0.0
gfx950,256,3392,3584,7168,torch.float8_e4m3fn,flydsl,1000025,0,82.1204,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2122.27,904.99,0.0
gfx950,256,3456,3584,7168,torch.float8_e4m3fn,ck,158,0,79.7616,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2226.26,943.25,0.0
gfx950,256,3520,3584,7168,torch.float8_e4m3fn,flydsl,1000034,0,84.0984,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,2150.56,905.52,0.0
gfx950,256,3584,3584,7168,torch.float8_e4m3fn,flydsl,1000024,0,83.605,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x0,2202.58,921.84,0.0
gfx950,256,3648,3584,7168,torch.float8_e4m3fn,flydsl,1000031,0,85.2989,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2197.39,914.29,0.0
gfx950,256,3712,3584,7168,torch.float8_e4m3fn,flydsl,1000025,0,86.2957,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2210.11,914.36,0.0
gfx950,256,3776,3584,7168,torch.float8_e4m3fn,flydsl,1000025,0,85.4115,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2271.49,934.57,0.0
gfx950,256,3840,3584,7168,torch.float8_e4m3fn,flydsl,1000032,0,85.3995,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x8,2310.32,945.44,0.0
gfx950,256,3904,3584,7168,torch.float8_e4m3fn,flydsl,1000035,0,86.6036,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2316.17,942.89,0.0
gfx950,256,3968,3584,7168,torch.float8_e4m3fn,flydsl,1000035,0,86.4497,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2358.33,955.18,0.0
gfx950,256,4032,3584,7168,torch.float8_e4m3fn,flydsl,1000031,0,86.4466,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2396.45,965.83,0.0
gfx950,256,4096,3584,7168,torch.float8_e4m3fn,flydsl,1000035,0,87.2232,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2412.81,967.75,0.0
gfx950,256,8192,3584,7168,torch.float8_e4m3fn,flydsl,1000031,0,164.642,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2556.5,869.34,0.0
gfx950,256,16384,3584,7168,torch.float8_e4m3fn,flydsl,1000028,0,314.5499,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,2676.25,828.39,0.0003
gfx950,256,32768,3584,7168,torch.float8_e4m3fn,flydsl,1000025,0,574.609,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2930.04,862.24,0.0
gfx950,256,1,6400,7168,torch.float8_e4m3fn,flydsl,1,0,12.163,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x2_default,7.54,3773.34,0.0
gfx950,256,2,6400,7168,torch.float8_e4m3fn,flydsl,617,0,12.7111,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x2x0x2_default,14.44,3612.21,0.0
gfx950,256,4,6400,7168,torch.float8_e4m3fn,flydsl,737,0,12.7921,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x3x0x2_default,28.69,3592.46,0.0
gfx950,256,8,6400,7168,torch.float8_e4m3fn,flydsl,1,0,12.526,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x2_default,58.6,3675.15,0.0
gfx950,256,16,6400,7168,torch.float8_e4m3fn,flydsl,249,2,11.2092,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x1x0x2_default_ks2,130.96,4121.14,0.0
gfx950,256,32,6400,7168,torch.float8_e4m3fn,flydsl,311,0,13.2236,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x1x4x2_default,222.03,3517.51,0.0
gfx950,256,64,6400,7168,torch.float8_e4m3fn,flydsl,1117,0,14.7136,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x4x4x2_default,399.09,3204.73,0.0
gfx950,256,128,6400,7168,torch.float8_e4m3fn,ck,114,0,21.0686,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,557.42,2298.73,0.0
gfx950,256,256,6400,7168,torch.float8_e4m3fn,flydsl,700,0,26.816,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x2x4x2_default,875.9,1901.37,0.0
gfx950,256,512,6400,7168,torch.float8_e4m3fn,flydsl,234,0,37.0845,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x0x4x2_default,1266.73,1512.73,0.0
gfx950,256,1024,6400,7168,torch.float8_e4m3fn,flydsl,237,0,56.795,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x4x2_default,1654.24,1167.75,0.0
gfx950,256,1088,6400,7168,torch.float8_e4m3fn,flydsl,1000011,0,59.0273,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_4x8,1691.16,1145.24,0.0
gfx950,256,1152,6400,7168,torch.float8_e4m3fn,flydsl,237,0,59.6161,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x4x2_default,1772.95,1155.36,0.0
gfx950,256,1216,6400,7168,torch.float8_e4m3fn,flydsl,1000005,0,60.4033,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_2x8,1847.06,1161.46,0.0
gfx950,256,1280,6400,7168,torch.float8_e4m3fn,flydsl,1000007,0,61.0942,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_3x4,1922.29,1169.25,0.0
gfx950,256,1344,6400,7168,torch.float8_e4m3fn,ck,158,0,69.0255,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1786.48,1053.41,0.0
gfx950,256,1408,6400,7168,torch.float8_e4m3fn,flydsl,1000035,0,75.1824,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,1718.28,984.14,0.0
