gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,16,2304,4096,ck,8,0,15.0407,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.08,636.7,0.0
gfx942,304,32,2304,4096,ck,8,0,15.0376,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.16,646.09,0.0
gfx942,304,48,2304,4096,ck,8,0,14.8863,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,60.86,662.02,0.0
gfx942,304,64,2304,4096,ck,8,0,14.6362,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,82.53,682.84,0.0
gfx942,304,80,2304,4096,ck,8,0,14.8649,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,101.58,681.71,0.0
gfx942,304,96,2304,4096,ck,8,0,14.7977,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,122.45,694.21,0.0
gfx942,304,112,2304,4096,ck,8,0,14.8091,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,142.75,703.08,0.0
gfx942,304,128,2304,4096,ck,8,0,15.0141,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,160.91,702.76,0.0
gfx942,304,144,2304,4096,ck,18,0,19.7526,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,137.6,541.22,0.0
gfx942,304,160,2304,4096,ck,18,0,19.8015,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,152.51,546.92,0.0
gfx942,304,176,2304,4096,ck,18,0,19.9156,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,166.8,550.78,0.0
gfx942,304,192,2304,4096,ck,18,0,18.7668,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,193.1,591.92,0.0
gfx942,304,208,2304,4096,ck,13,0,20.1257,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,195.07,558.87,0.0
gfx942,304,224,2304,4096,ck,18,0,19.801,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,213.52,575.07,0.0
gfx942,304,240,2304,4096,ck,18,0,20.0049,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,226.44,576.17,0.0
gfx942,304,256,2304,4096,ck,18,0,19.0042,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,254.25,613.83,0.0
gfx942,304,288,2304,4096,ck,18,0,20.1896,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,269.24,591.59,0.0
gfx942,304,320,2304,4096,ck,18,0,19.68,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,306.9,621.06,0.0
