gfx,cu_num,N,C,D,H,W,K,kT,kH,kW,stride_d,stride_h,stride_w,pad_d,pad_h,pad_w,dil_d,dil_h,dil_w,groups,bias,tile_m,tile_n,wave_m,wave_n,wgm,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,1,3,6,370,546,96,3,3,3,1,1,1,0,0,0,1,1,1,1,True,192,128,2,2,1,1,137.2166,conv3d_implicit_t192x128_w2x2_g1,0.0,90.76,1173.59
gfx950,256,1,96,6,370,546,96,3,3,3,1,1,1,0,0,0,1,1,1,1,True,192,128,2,2,1,1,682.0294,conv3d_implicit_t192x128_w2x2_g1,0.0,584.31,567.38
gfx950,256,1,96,6,186,274,192,3,3,3,1,1,1,0,0,0,1,1,1,1,True,128,192,2,2,1,1,285.671,conv3d_implicit_t128x192_w2x2_g1,0.0,697.5,478.1
gfx950,256,1,192,6,186,274,192,3,3,3,1,1,1,0,0,0,1,1,1,1,True,128,192,1,4,1,1,527.5962,conv3d_implicit_t128x192_w1x4_g1,0.0,755.34,372.04
gfx950,256,1,192,4,94,138,384,3,3,3,1,1,1,0,0,0,1,1,1,1,True,192,128,2,2,8,1,140.0053,conv3d_implicit_t192x128_w2x2_g8,0.0,711.6,308.02
gfx950,256,1,384,4,94,138,384,3,3,3,1,1,1,0,0,0,1,1,1,1,True,128,128,2,4,8,1,335.2868,conv3d_implicit_t128x128_w2x4_g8,0.0,594.29,199.92
