cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,tflops,bw,_tag
256,1024,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,170.3325,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,121.7016,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,292.0341,0,0,264.73,4193.81,
256,2048,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,255.1849,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,169.7393,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,424.9242,0,0,363.87,2921.73,
256,4096,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,374.4311,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,282.9883,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,657.4194,0,0,470.38,1939.51,
256,8192,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,688.2845,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,502.2363,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,1190.5208,0,0,519.5,1127.39,
256,16384,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,1278.7463,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,966.9571,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,2245.7034,0,0,550.81,657.43,
256,32768,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,2125.7129,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,1935.3483,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,4061.0612,0,0,609.18,429.65,
304,1,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,22.4432,flydsl_moe1_abf16_wbf16_bf16_t32x128x128,0.0%,11.6139,flydsl_moe2_abf16_wbf16_bf16_t32x128x128_atomic,0.3%,34.0571,0,0,2.22,35469.14,
304,2,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,30.2153,flydsl_moe1_abf16_wbf16_bf16_t32x128x128,0.0%,22.443,flydsl_moe2_abf16_wbf16_bf16_t32x128x128_atomic,0.3%,52.6583,0,0,2.87,22940.21,
304,4,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,50.85,flydsl_moe1_abf16_wbf16_bf16_t32x128x128,0.0%,33.5821,flydsl_moe2_abf16_wbf16_bf16_t32x128x128_atomic,0.3%,84.4321,0,0,3.58,14307.65,
304,8,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,94.0812,flydsl_moe1_abf16_wbf16_bf16_t32x128x128,0.0%,53.8622,flydsl_moe2_abf16_wbf16_bf16_t32x128x128_atomic,0.3%,147.9434,0,0,4.08,8165.9,
304,16,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,140.9995,flydsl_moe1_abf16_wbf16_bf16_t32x128x128,0.0%,77.2401,flydsl_moe2_abf16_wbf16_bf16_t32x128x128_atomic,0.3%,218.2396,0,0,5.54,5536.22,
304,32,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,197.6488,flydsl_moe1_abf16_wbf16_bf16_t32x128x128,0.0%,104.6902,flydsl_moe2_abf16_wbf16_bf16_t32x128x128_atomic,0.4%,302.339,0,0,7.99,3997.12,
304,64,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,214.8082,flydsl_moe1_abf16_wbf16_bf16_t32x128x128,0.0%,123.4785,flydsl_moe2_abf16_wbf16_bf16_t32x128x128_atomic,0.4%,338.2867,0,0,14.28,3573.92,
304,128,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,223.5931,flydsl_moe1_abf16_wbf16_bf16_t32x128x128,0.0%,128.2833,flydsl_moe2_abf16_wbf16_bf16_t32x128x128_atomic,0.4%,351.8764,0,0,27.46,3438.87,
304,256,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,228.9039,flydsl_moe1_abf16_wbf16_bf16_t32x128x128,0.0%,127.7025,flydsl_moe2_abf16_wbf16_bf16_t32x128x128_atomic,0.4%,356.6064,0,0,54.2,3399.14,
304,512,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,64,0,259.3087,flydsl_moe1_abf16_wbf16_bf16_t64x128x128,0.0%,152.8433,flydsl_moe2_abf16_wbf16_bf16_t64x128x128_atomic,0.4%,412.152,0,0,93.79,2951.21,
304,1024,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,312.6271,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,212.5374,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,525.1645,0,0,147.21,2332.1,
304,2048,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,415.7771,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,303.8805,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,719.6576,0,0,214.85,1725.15,
304,4096,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,757.1284,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,520.6861,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,1277.8145,0,0,242.01,997.85,
304,8192,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,1279.3648,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,941.476,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,2220.8408,0,0,278.49,604.36,
304,16384,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,2418.7517,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,1798.1623,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,4216.914,0,0,293.33,350.11,
304,32768,4096,384,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,3947.154,flydsl_moe1_abf16_wbf16_bf16_t128x128x128,0.0%,3820.2887,flydsl_moe2_abf16_wbf16_bf16_t128x128x128_atomic,0.4%,7767.4427,0,0,318.5,224.63,
304,1,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,23.3811,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,9.3291,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,32.7102,0,0,1.15,18465.07,
304,2,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,28.6858,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,15.1888,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,43.8746,0,0,1.72,13766.79,
304,4,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,31.6933,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,21.6785,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,53.3718,0,0,2.83,11317.69,
304,8,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,48.8876,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,33.9763,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,82.8639,0,0,3.64,7290.4,
304,16,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,71.5328,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,45.1874,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,116.7202,0,0,5.17,5176.84,
304,32,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,97.5459,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,57.1475,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,154.6934,0,0,7.81,3907.76,
304,64,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,108.9711,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,62.6242,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,171.5953,0,0,14.08,3525.9,
304,128,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,115.4091,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,66.4832,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,181.8923,0,0,26.56,3332.06,
304,256,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,120.5616,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,73.7895,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,194.3511,0,0,49.72,3129.25,
304,512,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,149.3534,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,85.5012,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,234.8546,0,0,82.29,2607.44,
304,1024,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,64,0,171.4637,flydsl_moe1_abf16_wbf16_bf16_t64x64x128,0.0%,129.2673,flydsl_moe2_abf16_wbf16_bf16_t64x128x64_atomic,0.1%,300.731,0,0,128.54,2064.16,
304,2048,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,238.3264,flydsl_moe1_abf16_wbf16_bf16_t128x64x128,0.0%,236.8066,flydsl_moe2_abf16_wbf16_bf16_t128x128x64_atomic,0.1%,475.133,0,0,162.71,1341.8,
304,4096,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,426.8954,flydsl_moe1_abf16_wbf16_bf16_t128x64x128,0.0%,383.6719,flydsl_moe2_abf16_wbf16_bf16_t128x128x64_atomic,0.1%,810.5673,0,0,190.75,827.92,
304,8192,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,794.6832,flydsl_moe1_abf16_wbf16_bf16_t128x64x128,0.0%,702.3799,flydsl_moe2_abf16_wbf16_bf16_t128x128x64_atomic,0.1%,1497.0631,0,0,206.56,493.1,
304,16384,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,1528.4883,flydsl_moe1_abf16_wbf16_bf16_t128x64x128,0.0%,1346.4511,flydsl_moe2_abf16_wbf16_bf16_t128x128x64_atomic,0.1%,2874.9394,0,0,215.13,303.46,
304,32768,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,64,0,2954.1887,flydsl_moe1_abf16_wbf16_bf16_t64x64x128,0.0%,2656.5686,flydsl_moe2_abf16_wbf16_bf16_t64x128x64_atomic,0.1%,5610.7573,0,0,220.46,203.33,
256,64,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,108.9711,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,62.6242,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,171.5953,0,0,14.08,3525.9,
256,512,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,149.3534,flydsl_moe1_abf16_wbf16_bf16_t32x64x128,0.0%,85.5012,flydsl_moe2_abf16_wbf16_bf16_t32x128x64_atomic,0.1%,234.8546,0,0,82.29,2607.44,
256,1024,4096,192,128,8,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,64,0,171.4637,flydsl_moe1_abf16_wbf16_bf16_t64x64x128,0.0%,129.2673,flydsl_moe2_abf16_wbf16_bf16_t64x128x64_atomic,0.1%,300.731,0,0,128.54,2064.16,
256,256,7168,256,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,128,0,0.0,flydsl_moe1_afp8_wfp8_bf16_t128x128x128_blk128,0.0%,0.0,flydsl_moe2_afp8_wfp8_bf16_t128x128x128_atomic_blk128,0.0%,0.0,0,0,0.0,0.0,
256,2048,7168,256,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,128,0,0.0,flydsl_moe1_afp8_wfp8_bf16_t128x128x128_blk128,0.0%,0.0,flydsl_moe2_afp8_wfp8_bf16_t128x128x128_atomic_blk128,0.0%,0.0,0,0,0.0,0.0,
256,256,7168,512,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,128,0,0.0,flydsl_moe1_afp8_wfp8_bf16_t128x128x128_blk128,0.0%,0.0,flydsl_moe2_afp8_wfp8_bf16_t128x128x128_atomic_blk128,0.0%,0.0,0,0,0.0,0.0,
256,2048,7168,512,128,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,128,0,0.0,flydsl_moe1_afp8_wfp8_bf16_t128x128x128_blk128,0.0%,0.0,flydsl_moe2_afp8_wfp8_bf16_t128x128x128_atomic_blk128,0.0%,0.0,0,0,0.0,0.0,
