gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,16,3584,5120,ck,8,0,17.6647,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,33.24,1049.93,0.0
gfx942,304,32,3584,5120,ck,8,0,17.7034,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,66.34,1058.74,0.0
gfx942,304,48,3584,5120,ck,8,0,17.6406,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,99.86,1073.65,0.0
gfx942,304,64,3584,5120,ck,8,0,18.2544,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,128.67,1048.32,0.0
gfx942,304,80,3584,5120,ck,8,0,18.7063,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,156.95,1033.51,0.0
gfx942,304,96,3584,5120,ck,13,0,22.822,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,154.38,855.74,0.0
gfx942,304,112,3584,5120,ck,13,0,23.3714,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,175.87,844.04,0.0
gfx942,304,128,3584,5120,ck,18,0,22.3467,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,210.22,891.54,0.0
gfx942,304,144,3584,5120,ck,18,0,25.012,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,211.29,804.4,0.0
gfx942,304,160,3584,5120,ck,18,0,24.4397,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,240.27,831.28,0.0
gfx942,304,176,3584,5120,ck,18,0,25.1458,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,256.87,815.75,0.0
gfx942,304,192,3584,5120,ck,18,0,23.5098,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,299.72,880.88,0.0
gfx942,304,208,3584,5120,ck,18,0,27.9668,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,272.95,747.53,0.0
gfx942,304,224,3584,5120,ck,18,0,28.9459,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,284.01,729.04,0.0
gfx942,304,240,3584,5120,ck,18,0,27.937,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,315.28,762.4,0.0
gfx942,304,256,3584,5120,ck,18,0,26.5523,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,353.84,809.56,0.0
gfx942,304,288,3584,5120,ck,18,0,32.1819,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,328.43,680.17,0.0
gfx942,304,320,3584,5120,ck,18,0,30.6464,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,383.21,727.08,0.0
gfx942,304,352,3584,5120,ck,3,0,41.5369,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,311.01,545.91,0.0
gfx942,304,384,3584,5120,ck,3,0,44.8266,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,314.39,514.62,0.0
gfx942,304,416,3584,5120,ck,2,0,44.8899,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,340.1,522.65,0.0
gfx942,304,448,3584,5120,ck,3,0,47.0491,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,349.46,507.03,0.0
gfx942,304,480,3584,5120,ck,2,0,45.977,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,383.15,527.4,0.0
gfx942,304,512,3584,5120,ck,3,0,48.7717,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,385.27,505.24,0.0
gfx942,304,544,3584,5120,ck,2,0,47.8443,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,417.29,523.25,0.0
gfx942,304,576,3584,5120,ck,2,0,51.3288,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,411.84,495.39,0.0
gfx942,304,608,3584,5120,ck,2,0,51.0046,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,437.48,506.25,0.0
gfx942,304,640,3584,5120,ck,2,0,54.2476,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,432.98,483.24,0.0
gfx942,304,672,3584,5120,ck,0,0,61.0794,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,403.78,435.62,0.0
gfx942,304,704,3584,5120,ck,0,0,60.7502,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,425.3,444.46,0.0
gfx942,304,736,3584,5120,ck,0,0,64.0782,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,421.54,427.51,0.0
gfx942,304,768,3584,5120,ck,3,0,66.2824,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,425.24,419.23,0.0
gfx942,304,800,3584,5120,ck,0,0,62.8573,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,467.09,448.32,0.0
gfx942,304,832,3584,5120,ck,0,0,63.4801,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,481.01,450.12,0.0
gfx942,304,864,3584,5120,ck,0,0,66.8075,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,474.63,433.59,0.0
gfx942,304,896,3584,5120,ck,0,0,73.1626,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,449.46,401.3,0.0
gfx942,304,928,3584,5120,ck,0,0,66.4062,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,512.87,448.05,0.0
gfx942,304,960,3584,5120,ck,0,0,65.9238,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,534.44,457.29,0.0
gfx942,304,992,3584,5120,ck,0,0,70.3061,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,517.83,434.38,0.0
gfx942,304,1024,3584,5120,ck,2,0,75.5307,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,497.56,409.54,0.0
gfx942,304,1088,3584,5120,ck,0,0,66.9966,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,596.0,473.45,0.0
gfx942,304,1152,3584,5120,ck,2,0,77.4337,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,546.0,419.79,0.0
gfx942,304,1216,3584,5120,ck,0,0,73.2433,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,609.3,454.54,0.0
gfx942,304,1280,3584,5120,ck,2,0,79.6954,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,589.45,427.61,0.0
gfx942,304,1344,3584,5120,ck,2,0,86.4578,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,570.51,403.26,0.0
gfx942,304,1408,3584,5120,ck,0,0,104.3366,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,495.26,341.7,0.0
gfx942,304,1472,3584,5120,ck,0,0,104.9245,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,514.87,347.28,0.0
gfx942,304,1536,3584,5120,ck,0,0,105.6626,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,533.5,352.3,0.0
