gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,2048,3072,768,43,0,9.7837,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,987.73,1487.06,0.0
gfx950,256,4096,3072,768,34,0,14.3775,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x768E,1344.28,1941.81,0.0
gfx950,256,8192,3072,768,34,0,24.1941,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x768E,1597.69,2259.11,0.0
gfx950,256,16384,3072,768,45,0,43.0627,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,1795.28,2511.09,0.0
gfx950,256,1,7168,1024,37,0,5.3543,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2.74,688.21,0.0
gfx950,256,1,7168,4608,21,0,9.8118,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,6.73,1684.88,0.0
gfx950,256,2,7168,1024,12,0,5.305,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,5.53,697.4,0.0
gfx950,256,2,7168,4608,21,0,9.3912,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,14.07,1762.11,0.0
gfx950,256,4,7168,1024,14,0,4.9486,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,11.87,753.63,0.0
gfx950,256,4,7168,4608,21,0,9.431,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,28.02,1758.21,0.0
gfx950,256,8,7168,1024,21,0,5.1046,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,23.01,742.23,0.0
gfx950,256,8,7168,4608,21,0,9.5886,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,55.12,1736.25,0.0
gfx950,256,16,7168,1024,14,0,5.2914,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,44.39,738.48,0.0
gfx950,256,16,7168,4608,21,0,10.387,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,101.76,1615.61,0.0
gfx950,256,32,7168,1024,14,0,5.2855,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,88.88,784.25,0.0
gfx950,256,32,7168,4608,29,0,10.6068,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,199.3,1607.23,0.0
gfx950,256,64,7168,1024,14,0,5.421,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,173.31,852.29,0.0
gfx950,256,64,7168,4608,21,0,10.8416,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,389.97,1621.53,0.0
gfx950,256,128,7168,1024,14,0,5.5302,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,339.78,1007.3,0.0
gfx950,256,128,7168,4608,21,0,10.8814,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,777.08,1713.47,0.0
gfx950,256,256,7168,1024,12,0,6.173,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,608.8,1210.29,0.0
gfx950,256,256,7168,4608,29,0,11.9871,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1410.8,1733.11,0.0
gfx950,256,512,7168,1024,30,0,8.4429,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x256E,890.24,1335.11,0.0
gfx950,256,512,7168,4608,42,0,16.7699,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2016.88,1492.84,0.0
gfx950,256,1024,7168,1024,13,0,11.6087,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,1294.92,1625.88,0.0
gfx950,256,1024,7168,4608,53,0,24.7988,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x128E,2727.78,1353.07,0.0
gfx950,256,2048,7168,1024,54,0,16.1168,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,1865.43,2114.48,0.0
gfx950,256,2048,7168,4608,54,0,35.4237,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3819.24,1428.25,0.0
gfx950,256,4096,7168,1024,54,0,29.6493,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2028.03,2175.01,0.0
gfx950,256,4096,7168,4608,54,0,75.3418,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3591.41,1123.85,0.0
gfx950,256,8192,7168,1024,54,0,57.3964,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2095.24,2183.15,0.0
gfx950,256,8192,7168,4608,45,0,141.2117,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3832.3,1082.28,0.0
gfx950,256,16384,7168,1024,54,0,100.7863,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2386.42,2450.13,0.0
gfx950,256,16384,7168,4608,54,0,245.9159,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4401.23,1175.79,0.0
gfx950,256,1,9216,7168,37,0,14.8363,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,8.91,2227.79,0.0
gfx950,256,2,9216,7168,29,0,14.3596,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,18.4,2303.28,0.0
gfx950,256,4,9216,7168,29,0,13.3742,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,39.52,2476.28,0.0
gfx950,256,8,9216,7168,21,0,13.8391,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,76.38,2399.45,0.0
gfx950,256,16,9216,7168,21,0,14.3003,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,147.82,2334.38,0.0
gfx950,256,32,9216,7168,21,0,15.2927,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,276.46,2205.93,0.0
gfx950,256,64,9216,7168,21,0,15.2787,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,553.43,2254.06,0.0
gfx950,256,128,9216,7168,29,0,17.2059,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,982.89,2083.48,0.0
gfx950,256,256,9216,7168,37,0,19.2284,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1759.01,2010.89,0.0
gfx950,256,512,9216,7168,49,0,26.407,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,2561.66,1677.67,0.0
gfx950,256,1024,9216,7168,47,0,36.953,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3661.18,1503.92,0.0
gfx950,256,2048,9216,7168,47,0,80.7199,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3352.12,967.78,0.0
gfx950,256,4096,9216,7168,54,0,135.3548,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3998.13,910.26,0.0
gfx950,256,8192,9216,7168,54,0,236.4348,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4577.72,902.51,0.0
gfx950,256,16384,9216,7168,54,0,451.2622,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4796.91,872.53,0.0
