gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,16,1280,5120,ck,8,0,17.4656,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.01,382.26,0.0
gfx942,304,32,1280,5120,ck,8,0,17.5307,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.93,387.85,0.0
gfx942,304,48,1280,5120,ck,8,0,17.466,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,36.02,396.33,0.0
gfx942,304,64,1280,5120,ck,8,0,17.3013,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,48.49,407.2,0.0
gfx942,304,80,1280,5120,ck,8,0,17.3638,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,60.39,412.81,0.0
gfx942,304,96,1280,5120,ck,8,0,17.2977,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,72.74,421.49,0.0
gfx942,304,112,1280,5120,ck,8,0,17.2115,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,85.29,430.74,0.0
gfx942,304,128,1280,5120,ck,8,0,17.2317,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,97.36,437.37,0.0
gfx942,304,144,1280,5120,ck,8,0,17.3507,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,108.78,441.45,0.0
gfx942,304,160,1280,5120,ck,8,0,17.2863,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,121.32,450.21,0.0
gfx942,304,176,1280,5120,ck,8,0,17.3017,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,133.33,456.91,0.0
gfx942,304,192,1280,5120,ck,8,0,17.3054,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,145.42,463.91,0.0
